state,fips,cases,deaths
Washington,53,315448,4368
Illinois,17,1126448,21213
California,06,3309997,40694
Arizona,04,756027,13111
Massachusetts,25,521360,14531
Wisconsin,55,590997,6433
Texas,48,2362817,37096
Nebraska,31,191569,2025
Utah,49,345430,1664
Oregon,41,142417,1972
Florida,12,1713581,26359
New York,36,1408955,42996
Rhode Island,44,114438,2154
Georgia,13,881740,13776
New Hampshire,33,65362,1042
North Carolina,37,750117,9215
New Jersey,34,692543,21455
Colorado,08,396120,5696
Maryland,24,352902,7107
Nevada,32,277547,4268
Tennessee,47,710748,9483
Hawaii,15,25708,404
Indiana,18,628069,9967
Kentucky,21,365016,3967
Minnesota,27,460887,6255
Oklahoma,40,386590,3504
Pennsylvania,42,844519,21658
South Carolina,45,439785,7014
District of Columbia,11,36662,909
Kansas,20,277623,3779
Missouri,29,492665,7175
Vermont,50,11831,173
Virginia,51,502221,6449
Connecticut,09,250023,7046
Iowa,19,319110,4651
Louisiana,22,397276,8801
Ohio,39,892781,11124
Michigan,26,608532,15516
South Dakota,46,108070,1775
Arkansas,05,294387,4838
Delaware,10,77551,1081
Mississippi,28,274190,6018
New Mexico,35,173539,3267
North Dakota,38,97587,1447
Wyoming,56,51704,596
Alaska,02,53851,253
Maine,23,39168,590
Alabama,01,455582,7566
Idaho,16,162762,1727
Montana,30,93793,1233
West Virginia,54,120340,2015
