state,fips,cases,deaths
Washington,53,300420,4131
Illinois,17,1089010,20423
California,06,3116266,35704
Arizona,04,703249,11813
Massachusetts,25,486180,13906
Wisconsin,55,575688,6091
Texas,48,2209995,34075
Nebraska,31,186472,1949
Utah,49,330469,1548
Oregon,41,135973,1850
Florida,12,1613876,24738
New York,36,1293976,41348
Rhode Island,44,108786,2076
Georgia,13,820513,12484
New Hampshire,33,60294,962
North Carolina,37,699334,8397
New Jersey,34,646188,20760
Colorado,08,382918,5523
Maryland,24,334725,6735
Nevada,32,266643,3915
Tennessee,47,685037,8606
Hawaii,15,24663,325
Indiana,18,605004,9593
Kentucky,21,341343,3584
Minnesota,27,450830,6079
Oklahoma,40,363046,3140
Pennsylvania,42,794632,20128
South Carolina,45,404492,6373
District of Columbia,11,34612,864
Kansas,20,266562,3575
Missouri,29,476262,6909
Vermont,50,10580,168
Virginia,51,459604,5940
Connecticut,09,235796,6774
Iowa,19,310440,4445
Louisiana,22,378318,8442
Ohio,39,849704,10518
Michigan,26,591203,14922
South Dakota,46,106400,1673
Arkansas,05,279220,4496
Delaware,10,72523,1027
Mississippi,28,259117,5668
New Mexico,35,166823,3046
North Dakota,38,96392,1422
Wyoming,56,50424,550
Alaska,02,52282,245
Maine,23,35638,536
Alabama,01,432536,6379
Idaho,16,158400,1658
Montana,30,90742,1102
West Virginia,54,112617,1849
