state,fips,cases,deaths
Washington,53,83177,2079
Illinois,17,264340,8562
California,06,763389,14386
Arizona,04,208514,5322
Massachusetts,25,124826,9210
Wisconsin,55,94723,1219
Texas,48,689941,14458
Nebraska,31,38188,449
Utah,49,57892,434
Oregon,41,29337,509
Florida,12,663986,12607
New York,36,449072,32629
Rhode Island,44,22905,1071
Georgia,13,277715,6191
New Hampshire,33,7696,436
North Carolina,37,185325,3080
New Jersey,34,198423,16031
Colorado,08,61641,1994
Maryland,24,116600,3838
Nevada,32,73648,1454
Tennessee,47,169310,2055
Hawaii,15,10808,98
Indiana,18,108020,3438
Kentucky,21,60607,1102
Minnesota,27,84363,1971
Oklahoma,40,69354,905
Pennsylvania,42,148635,7915
South Carolina,45,131864,3064
District of Columbia,11,14592,616
Kansas,20,49408,536
Missouri,29,104603,1812
Vermont,50,1684,58
Virginia,51,133814,2724
Connecticut,09,54326,4480
Iowa,19,74675,1220
Louisiana,22,158390,5235
Ohio,39,137405,4415
Michigan,26,123075,6912
South Dakota,46,16638,184
Arkansas,05,70219,981
Delaware,10,18849,615
Mississippi,28,89874,2697
New Mexico,35,26761,823
North Dakota,38,15580,171
Wyoming,56,4346,42
Alaska,02,7136,41
Maine,23,4863,136
Alabama,01,138755,2351
Idaho,16,35693,416
Montana,30,9037,136
West Virginia,54,12699,266
