state,fips,cases,deaths
Washington,53,354906,5212
Illinois,17,1217258,23255
California,06,3631735,56952
Arizona,04,834329,16586
Massachusetts,25,606377,16732
Wisconsin,55,627266,7203
Texas,48,2742767,47000
Nebraska,31,205896,2238
Utah,49,379838,2037
Oregon,41,160348,2358
Florida,12,1989016,32503
New York,36,1762032,48686
Rhode Island,44,132184,2588
Georgia,13,1013340,17801
New Hampshire,33,79367,1202
North Carolina,37,894250,11783
New Jersey,34,848875,24004
Colorado,08,447840,6136
Maryland,24,395817,8099
Nevada,32,300177,5148
Tennessee,47,781593,11555
Hawaii,15,28423,448
Indiana,18,677705,12893
Kentucky,21,421780,5197
Minnesota,27,500030,6824
Oklahoma,40,433516,4788
Pennsylvania,42,979065,24749
South Carolina,45,536100,8933
District of Columbia,11,42811,1044
Kansas,20,301763,4837
Missouri,29,576363,8806
Vermont,50,17106,217
Virginia,51,598468,10154
Connecticut,09,294328,7807
Iowa,19,344268,5668
Louisiana,22,439002,9955
Ohio,39,993681,17992
Michigan,26,680273,16800
South Dakota,46,114966,1915
Arkansas,05,327781,5507
Delaware,10,91123,1516
Mississippi,28,301602,6936
New Mexico,35,188907,3874
North Dakota,38,101315,1490
Wyoming,56,55449,693
Alaska,02,60451,293
Maine,23,47591,725
Alabama,01,509476,10363
Idaho,16,176589,1937
Montana,30,102602,1398
West Virginia,54,136334,2565
