state,fips,cases,deaths
Washington,53,30778,1285
Illinois,17,139282,6925
California,06,191039,5637
Arizona,04,58397,1398
Massachusetts,25,107439,7889
Wisconsin,55,28187,758
Texas,48,124726,2246
Nebraska,31,18091,262
Utah,49,18454,163
Oregon,41,7317,192
Florida,12,103495,3237
New York,36,393855,30970
Rhode Island,44,16533,906
Georgia,13,64577,2646
New Hampshire,33,5571,343
North Carolina,37,54826,1276
New Jersey,34,169734,12949
Colorado,08,30877,1665
Maryland,24,65602,3092
Nevada,32,14058,492
Tennessee,47,36018,535
Hawaii,15,807,17
Indiana,18,43967,2569
Kentucky,21,14323,559
Minnesota,27,33501,1425
Oklahoma,40,11028,371
Pennsylvania,42,87283,6511
South Carolina,45,26613,673
District of Columbia,11,10094,537
Kansas,20,12659,261
Missouri,29,19148,993
Vermont,50,1164,56
Virginia,51,58994,1645
Connecticut,09,45899,4277
Iowa,19,26470,690
Louisiana,22,51708,3134
Ohio,39,46127,2735
Michigan,26,68373,6113
South Dakota,46,6353,83
Arkansas,05,16678,237
Delaware,10,10847,504
Mississippi,28,22898,989
New Mexico,35,10838,476
North Dakota,38,3326,84
Wyoming,56,1254,20
Alaska,02,905,10
Maine,23,2994,102
Alabama,01,31097,864
Idaho,16,4412,90
Montana,30,743,21
West Virginia,54,2593,92
