state,fips,cases,deaths
Washington,53,314033,4368
Illinois,17,1123152,21147
California,06,3292469,40192
Arizona,04,750787,13047
Massachusetts,25,517252,14444
Wisconsin,55,589384,6393
Texas,48,2349047,36804
Nebraska,31,190709,2020
Utah,49,343962,1656
Oregon,41,141729,1956
Florida,12,1698562,26253
New York,36,1396063,42825
Rhode Island,44,114438,2154
Georgia,13,875514,13557
New Hampshire,33,64838,1036
North Carolina,37,749491,9213
New Jersey,34,687269,21383
Colorado,08,395772,5694
Maryland,24,350805,7076
Nevada,32,276507,4225
Tennessee,47,708721,9374
Hawaii,15,25599,404
Indiana,18,625730,9925
Kentucky,21,362123,3910
Minnesota,27,459815,6236
Oklahoma,40,384217,3471
Pennsylvania,42,839888,21524
South Carolina,45,435633,6942
District of Columbia,11,36414,907
Kansas,20,277623,3779
Missouri,29,491612,7162
Vermont,50,11658,172
Virginia,51,497912,6379
Connecticut,09,250023,7046
Iowa,19,317689,4577
Louisiana,22,397276,8801
Ohio,39,888591,11073
Michigan,26,607179,15401
South Dakota,46,107955,1768
Arkansas,05,292563,4831
Delaware,10,76935,1078
Mississippi,28,272662,5983
New Mexico,35,172798,3250
North Dakota,38,97483,1444
Wyoming,56,51690,596
Alaska,02,53705,253
Maine,23,38813,570
Alabama,01,455582,7566
Idaho,16,162482,1727
Montana,30,93322,1228
West Virginia,54,119467,2006
