state,fips,cases,deaths
Washington,53,109865,2454
Illinois,17,395204,9912
California,06,922680,17541
Arizona,04,241259,5906
Massachusetts,25,154218,9924
Wisconsin,55,221578,1953
Texas,48,932245,18251
Nebraska,31,66682,634
Utah,49,108863,588
Oregon,41,43228,673
Florida,12,790418,16570
New York,36,505416,33107
Rhode Island,44,31944,1192
Georgia,13,367126,7692
New Hampshire,33,10641,478
North Carolina,37,266566,4275
New Jersey,34,234790,16324
Colorado,08,100614,2277
Maryland,24,142918,4115
Nevada,32,97824,1767
Tennessee,47,250269,3209
Hawaii,15,14975,212
Indiana,18,171566,4227
Kentucky,21,103685,1509
Minnesota,27,139497,2440
Oklahoma,40,119152,1286
Pennsylvania,42,205852,8789
South Carolina,45,173491,3876
District of Columbia,11,16973,644
Kansas,20,83485,1007
Missouri,29,181877,2940
Vermont,50,2120,58
Virginia,51,176754,3616
Connecticut,09,69127,4604
Iowa,19,120911,1691
Louisiana,22,185822,5890
Ohio,39,205347,5256
Michigan,26,185818,7606
South Dakota,46,42000,384
Arkansas,05,108640,1875
Delaware,10,24392,688
Mississippi,28,117617,3302
New Mexico,35,43826,991
North Dakota,38,39912,493
Wyoming,56,12146,77
Alaska,02,15053,67
Maine,23,6387,146
Alabama,01,187706,2911
Idaho,16,62197,600
Montana,30,30051,326
West Virginia,54,23064,436
