state,fips,cases,deaths
Washington,53,88042,2175
Illinois,17,282331,8762
California,06,798350,15313
Arizona,04,215284,5526
Massachusetts,25,128512,9347
Wisconsin,55,112276,1269
Texas,48,753551,15455
Nebraska,31,42278,477
Utah,49,65948,444
Oregon,41,31513,538
Florida,12,690491,13617
New York,36,456604,32691
Rhode Island,44,24177,1102
Georgia,13,292797,6620
New Hampshire,33,8007,438
North Carolina,37,197431,3345
New Jersey,34,202779,16082
Colorado,08,67186,2038
Maryland,24,121793,3902
Nevada,32,76907,1556
Tennessee,47,184068,2252
Hawaii,15,11820,121
Indiana,18,115578,3530
Kentucky,21,67590,1161
Minnesota,27,92152,2037
Oklahoma,40,80161,970
Pennsylvania,42,157373,8137
South Carolina,45,141686,3262
District of Columbia,11,15050,621
Kansas,20,56355,629
Missouri,29,120124,2035
Vermont,50,1722,58
Virginia,51,142590,3089
Connecticut,09,56315,4497
Iowa,19,82956,1298
Louisiana,22,163869,5407
Ohio,39,146753,4687
Michigan,26,131292,7013
South Dakota,46,19634,202
Arkansas,05,77963,1229
Delaware,10,19830,629
Mississippi,28,94573,2870
New Mexico,35,27987,857
North Dakota,38,18984,206
Wyoming,56,5169,50
Alaska,02,7875,42
Maine,23,5171,140
Alabama,01,147153,2488
Idaho,16,39030,454
Montana,30,11034,165
West Virginia,54,14504,319
