state,fips,cases,deaths
Washington,53,370409,5326
Illinois,17,1260001,23654
California,06,3679837,59699
Arizona,04,844302,16994
Massachusetts,25,643232,17281
Wisconsin,55,639414,7341
Texas,48,2802562,48851
Nebraska,31,211966,2287
Utah,49,387401,2132
Oregon,41,166882,2407
Florida,12,2081818,33673
New York,36,1904141,50124
Rhode Island,44,138255,2630
Georgia,13,1040572,18625
New Hampshire,33,85846,1249
North Carolina,37,922008,12161
New Jersey,34,927195,24637
Colorado,08,470757,6190
Maryland,24,417514,8350
Nevada,32,305184,5274
Tennessee,47,799463,11809
Hawaii,15,30338,464
Indiana,18,694204,13074
Kentucky,21,432344,6210
Minnesota,27,526345,6953
Oklahoma,40,439149,4953
Pennsylvania,42,1046714,25250
South Carolina,45,555274,9196
District of Columbia,11,45037,1070
Kansas,20,305137,4932
Missouri,29,587608,8988
Vermont,50,20149,229
Virginia,51,625148,10329
Connecticut,09,313956,7904
Iowa,19,353362,5822
Louisiana,22,445469,10161
Ohio,39,1024011,18643
Michigan,26,768341,17249
South Dakota,46,118361,1938
Arkansas,05,331054,5643
Delaware,10,96376,1566
Mississippi,28,306088,7055
New Mexico,35,192152,3951
North Dakota,38,103670,1498
Wyoming,56,56447,700
Alaska,02,62987,299
Maine,23,51763,745
Alabama,01,516809,10637
Idaho,16,181309,1969
Montana,30,105150,1466
West Virginia,54,143456,2695
