state,fips,cases,deaths
Washington,53,71594,1910
Illinois,17,213888,8037
California,06,646742,11686
Arizona,04,195568,4643
Massachusetts,25,124415,8876
Wisconsin,55,72204,1071
Texas,48,582623,11043
Nebraska,31,31040,373
Utah,49,47647,379
Oregon,41,23887,408
Florida,12,584039,9931
New York,36,431924,32451
Rhode Island,44,20795,1027
Georgia,13,227255,4744
New Hampshire,33,7036,427
North Carolina,37,148491,2464
New Jersey,34,190256,15926
Colorado,08,53943,1906
Maryland,24,102215,3661
Nevada,32,63127,1135
Tennessee,47,134810,1437
Hawaii,15,5586,41
Indiana,18,84308,3180
Kentucky,21,42958,866
Minnesota,27,66664,1784
Oklahoma,40,49923,699
Pennsylvania,42,130950,7593
South Carolina,45,108411,2360
District of Columbia,11,13354,600
Kansas,20,36333,420
Missouri,29,71802,1490
Vermont,50,1533,58
Virginia,51,109019,2410
Connecticut,09,51314,4457
Iowa,19,53541,1011
Louisiana,22,140044,4609
Ohio,39,110881,3907
Michigan,26,104235,6619
South Dakota,46,10566,155
Arkansas,05,54216,631
Delaware,10,16643,595
Mississippi,28,74555,2163
New Mexico,35,23749,729
North Dakota,38,8972,134
Wyoming,56,3430,34
Alaska,02,5245,27
Maine,23,4234,127
Alabama,01,111478,1944
Idaho,16,28829,292
Montana,30,5976,84
West Virginia,54,8801,166
