state,fips,cases,deaths
Washington,53,39063,1385
Illinois,17,150110,7281
California,06,287766,6563
Arizona,04,105159,1933
Massachusetts,25,110338,8213
Wisconsin,55,35834,817
Texas,48,219164,2816
Nebraska,31,20205,287
Utah,49,26203,194
Oregon,41,10654,224
Florida,12,213786,3840
New York,36,402928,31934
Rhode Island,44,17154,969
Georgia,13,93707,2850
New Hampshire,33,5932,384
North Carolina,37,76188,1446
New Jersey,34,175734,15281
Colorado,08,34717,1709
Maryland,24,70986,3266
Nevada,32,23848,549
Tennessee,47,52643,657
Hawaii,15,1053,19
Indiana,18,49859,2717
Kentucky,21,17820,630
Minnesota,27,39170,1514
Oklahoma,40,17220,404
Pennsylvania,42,95986,6835
South Carolina,45,47352,846
District of Columbia,11,10569,561
Kansas,20,17157,290
Missouri,29,25566,1083
Vermont,50,1254,56
Virginia,51,66740,1881
Connecticut,09,47033,4338
Iowa,19,32153,732
Louisiana,22,68371,3319
Ohio,39,58904,2970
Michigan,26,74011,6256
South Dakota,46,7163,98
Arkansas,05,24512,301
Delaware,10,12414,514
Mississippi,28,32214,1158
New Mexico,35,13727,519
North Dakota,38,3903,89
Wyoming,56,1711,21
Alaska,02,1423,15
Maine,23,3440,110
Alabama,01,45785,1033
Idaho,16,8582,94
Montana,30,1327,23
West Virginia,54,3505,95
