state,fips,cases,deaths
Washington,53,63975,1743
Illinois,17,192482,7833
California,06,548142,10197
Arizona,04,185104,4085
Massachusetts,25,120291,8709
Wisconsin,55,63256,1001
Texas,48,498266,8680
Nebraska,31,28104,352
Utah,49,43530,337
Oregon,41,20658,351
Florida,12,518067,7926
New York,36,424349,32336
Rhode Island,44,19738,1014
Georgia,13,193276,4029
New Hampshire,33,6779,419
North Carolina,37,133033,2160
New Jersey,34,185914,15860
Colorado,08,50081,1862
Maryland,24,94395,3565
Nevada,32,54633,920
Tennessee,47,115940,1190
Hawaii,15,3092,30
Indiana,18,73986,3023
Kentucky,21,35147,785
Minnesota,27,59226,1681
Oklahoma,40,42234,600
Pennsylvania,42,122078,7360
South Carolina,45,98219,1962
District of Columbia,11,12589,589
Kansas,20,30966,380
Missouri,29,58321,1374
Vermont,50,1448,58
Virginia,51,97882,2317
Connecticut,09,50320,4441
Iowa,19,47920,915
Louisiana,22,128864,4207
Ohio,39,98675,3652
Michigan,26,95632,6527
South Dakota,46,9371,144
Arkansas,05,48039,521
Delaware,10,15445,588
Mississippi,28,65436,1848
New Mexico,35,21965,675
North Dakota,38,7331,114
Wyoming,56,3000,28
Alaska,02,4286,23
Maine,23,4014,124
Alabama,01,98301,1735
Idaho,16,24073,231
Montana,30,4771,71
West Virginia,54,7433,127
