state,fips,cases,deaths
Washington,53,234832,3245
Illinois,17,919992,16846
California,06,2013188,23633
Arizona,04,475706,8184
Massachusetts,25,335988,11887
Wisconsin,55,500443,4956
Texas,48,1652994,26624
Nebraska,31,160586,1597
Utah,49,257697,1196
Oregon,41,106020,1409
Florida,12,1234391,20873
New York,36,882895,36454
Rhode Island,44,82066,1704
Georgia,13,587472,10193
New Hampshire,33,38512,677
North Carolina,37,497869,6418
New Jersey,34,447083,18466
Colorado,08,318027,4531
Maryland,24,258129,5568
Nevada,32,210319,2885
Tennessee,47,527326,6316
Hawaii,15,20582,283
Indiana,18,479476,7645
Kentucky,21,252978,2774
Minnesota,27,402578,5030
Oklahoma,40,269276,2283
Pennsylvania,42,586908,14470
South Carolina,45,282230,5028
District of Columbia,11,27226,751
Kansas,20,212871,2507
Missouri,29,396409,5588
Vermont,50,6680,117
Virginia,51,319133,4760
Connecticut,09,170705,5736
Iowa,19,272112,3668
Louisiana,22,293934,7226
Ohio,39,644822,8361
Michigan,26,507775,12405
South Dakota,46,96040,1389
Arkansas,05,207941,3376
Delaware,10,52235,872
Mississippi,28,200325,4533
New Mexico,35,133242,2243
North Dakota,38,90729,1249
Wyoming,56,42664,373
Alaska,02,44602,189
Maine,23,20491,311
Alabama,01,334569,4587
Idaho,16,134258,1343
Montana,30,78591,917
West Virginia,54,75936,1194
