state,fips,cases,deaths
Washington,53,68581,1825
Illinois,17,204827,7953
California,06,613243,11146
Arizona,04,191810,4426
Massachusetts,25,122728,8810
Wisconsin,55,68761,1035
Texas,48,547670,10195
Nebraska,31,29988,363
Utah,49,46048,362
Oregon,41,22614,388
Florida,12,563277,9140
New York,36,428879,32407
Rhode Island,44,20335,1021
Georgia,13,215328,4474
New Hampshire,33,6964,423
North Carolina,37,142544,2344
New Jersey,34,189003,15903
Colorado,08,52587,1892
Maryland,24,99430,3631
Nevada,32,59800,1045
Tennessee,47,127465,1312
Hawaii,15,4520,39
Indiana,18,80507,3113
Kentucky,21,40012,822
Minnesota,27,63769,1739
Oklahoma,40,46893,644
Pennsylvania,42,127774,7513
South Carolina,45,104841,2204
District of Columbia,11,13118,594
Kansas,20,34246,404
Missouri,29,66305,1425
Vermont,50,1501,58
Virginia,51,104838,2370
Connecticut,09,50897,4453
Iowa,19,51272,972
Louisiana,22,136860,4430
Ohio,39,106557,3784
Michigan,26,100813,6567
South Dakota,46,10024,150
Arkansas,05,52392,587
Delaware,10,16340,593
Mississippi,28,70930,2043
New Mexico,35,23160,703
North Dakota,38,8326,125
Wyoming,56,3183,30
Alaska,02,4867,25
Maine,23,4115,126
Alabama,01,106309,1893
Idaho,16,27312,267
Montana,30,5564,82
West Virginia,54,8274,157
