state,fips,cases,deaths
Washington,53,66619,1785
Illinois,17,198919,7879
California,06,586078,10654
Arizona,04,188780,4205
Massachusetts,25,121707,8751
Wisconsin,55,66146,1017
Texas,48,524898,9311
Nebraska,31,29030,357
Utah,49,44836,350
Oregon,41,21782,372
Florida,12,542784,8552
New York,36,426713,32372
Rhode Island,44,20053,1016
Georgia,13,205920,4255
New Hampshire,33,6861,419
North Carolina,37,138074,2238
New Jersey,34,187328,15890
Colorado,08,51487,1878
Maryland,24,97403,3604
Nevada,32,57608,982
Tennessee,47,122003,1259
Hawaii,15,3733,35
Indiana,18,77625,3069
Kentucky,21,37437,803
Minnesota,27,61880,1707
Oklahoma,40,44725,618
Pennsylvania,42,125061,7404
South Carolina,45,102130,2098
District of Columbia,11,12896,593
Kansas,20,32181,388
Missouri,29,61949,1402
Vermont,50,1472,58
Virginia,51,101745,2344
Connecticut,09,50684,4444
Iowa,19,49521,946
Louisiana,22,133243,4313
Ohio,39,102826,3708
Michigan,26,98361,6534
South Dakota,46,9713,146
Arkansas,05,50411,566
Delaware,10,15699,591
Mississippi,28,68293,1944
New Mexico,35,22643,693
North Dakota,38,7889,122
Wyoming,56,3073,29
Alaska,02,4587,24
Maine,23,4050,126
Alabama,01,103851,1847
Idaho,16,25767,248
Montana,30,5125,77
West Virginia,54,7875,147
