state,fips,cases,deaths
Washington,53,74634,1962
Illinois,17,225812,8155
California,06,682320,12409
Arizona,04,199293,4796
Massachusetts,25,126420,8961
Wisconsin,55,76453,1106
Texas,48,613707,12012
Nebraska,31,32379,386
Utah,49,49870,398
Oregon,41,25408,436
Florida,12,605494,10579
New York,36,435495,32495
Rhode Island,44,21372,1039
Georgia,13,241865,5147
New Hampshire,33,7150,429
North Carolina,37,158185,2607
New Jersey,34,191850,15953
Colorado,08,56176,1932
Maryland,24,105554,3707
Nevada,32,66515,1230
Tennessee,47,142501,1605
Hawaii,15,6961,48
Indiana,18,90460,3241
Kentucky,21,46798,918
Minnesota,27,70753,1825
Oklahoma,40,54172,744
Pennsylvania,42,134803,7666
South Carolina,45,113488,2529
District of Columbia,11,13684,604
Kansas,20,39089,433
Missouri,29,78246,1553
Vermont,50,1572,58
Virginia,51,114635,2494
Connecticut,09,52040,4463
Iowa,19,57606,1059
Louisiana,22,144257,4797
Ohio,39,116495,3996
Michigan,26,108742,6687
South Dakota,46,11559,161
Arkansas,05,57374,711
Delaware,10,16962,603
Mississippi,28,79206,2315
New Mexico,35,24535,750
North Dakota,38,10233,142
Wyoming,56,3634,37
Alaska,02,5621,33
Maine,23,4368,131
Alabama,01,117242,2037
Idaho,16,30648,328
Montana,30,6649,97
West Virginia,54,9395,187
