state,fips,cases,deaths
Washington,53,33031,1311
Illinois,17,142536,7083
California,06,211453,5902
Arizona,04,70152,1581
Massachusetts,25,108443,8040
Wisconsin,55,30235,786
Texas,48,148639,2398
Nebraska,31,18775,271
Utah,49,20735,167
Oregon,41,8110,204
Florida,12,132537,3389
New York,36,396669,31105
Rhode Island,44,16661,927
Georgia,13,71066,2733
New Hampshire,33,5717,367
North Carolina,37,60709,1334
New Jersey,34,172727,14948
Colorado,08,32006,1674
Maryland,24,67032,3157
Nevada,32,16400,500
Tennessee,47,39813,577
Hawaii,15,856,18
Indiana,18,45707,2616
Kentucky,21,15337,575
Minnesota,27,35068,1452
Oklahoma,40,12642,384
Pennsylvania,42,89400,6652
South Carolina,45,31939,711
District of Columbia,11,10216,548
Kansas,20,13767,269
Missouri,29,20909,1021
Vermont,50,1200,56
Virginia,51,61247,1724
Connecticut,09,46206,4311
Iowa,19,28203,704
Louisiana,22,54882,3190
Ohio,39,49455,2804
Michigan,26,69802,6157
South Dakota,46,6626,91
Arkansas,05,19310,259
Delaware,10,11091,507
Mississippi,28,25531,1035
New Mexico,35,11619,491
North Dakota,38,3467,87
Wyoming,56,1392,20
Alaska,02,1027,12
Maine,23,3154,104
Alabama,01,35083,919
Idaho,16,5319,92
Montana,30,852,22
West Virginia,54,2781,93
