state,fips,cases,deaths
Washington,53,89822,2196
Illinois,17,291271,8859
California,06,811698,15608
Arizona,04,217237,5623
Massachusetts,25,130642,9404
Wisconsin,55,122498,1291
Texas,48,770539,15831
Nebraska,31,44063,485
Utah,49,70616,453
Oregon,41,32820,549
Florida,12,700556,14031
New York,36,460340,32722
Rhode Island,44,24181,1107
Georgia,13,298321,6789
New Hampshire,33,8172,439
North Carolina,37,207407,3460
New Jersey,34,205339,16106
Colorado,08,69472,2048
Maryland,24,123895,3935
Nevada,32,78820,1585
Tennessee,47,190037,2350
Hawaii,15,12264,131
Indiana,18,119721,3580
Kentucky,21,70385,1189
Minnesota,27,96786,2060
Oklahoma,40,84333,1006
Pennsylvania,42,160770,8180
South Carolina,45,145887,3326
District of Columbia,11,15250,624
Kansas,20,57978,636
Missouri,29,126115,2117
Vermont,50,1742,58
Virginia,51,146144,3159
Connecticut,09,56587,4501
Iowa,19,86624,1316
Louisiana,22,166075,5465
Ohio,39,150809,4741
Michigan,26,134409,7044
South Dakota,46,21541,218
Arkansas,05,81242,1308
Delaware,10,20260,633
Mississippi,28,96859,2919
New Mexico,35,28844,870
North Dakota,38,20727,234
Wyoming,56,5633,50
Alaska,02,8359,52
Maine,23,5288,140
Alabama,01,152321,2502
Idaho,16,40501,460
Montana,30,12126,173
West Virginia,54,15348,334
