state,fips,cases,deaths
Washington,53,126091,2594
Illinois,17,512688,10658
California,06,994341,18073
Arizona,04,263445,6198
Massachusetts,25,174881,10201
Wisconsin,55,293862,2497
Texas,48,1038214,19423
Nebraska,31,87743,745
Utah,49,137523,672
Oregon,41,51909,741
Florida,12,852166,17247
New York,36,540897,33373
Rhode Island,44,38798,1237
Georgia,13,396498,8507
New Hampshire,33,12919,489
North Carolina,37,298089,4685
New Jersey,34,262230,16461
Colorado,08,139246,2469
Maryland,24,157149,4233
Nevada,32,112602,1863
Tennessee,47,284725,3639
Hawaii,15,16193,221
Indiana,18,221894,4731
Kentucky,21,127472,1674
Minnesota,27,189735,2752
Oklahoma,40,140157,1451
Pennsylvania,42,244046,9156
South Carolina,45,187738,4062
District of Columbia,11,18173,657
Kansas,20,105760,1181
Missouri,29,226372,3375
Vermont,50,2462,59
Virginia,51,194912,3726
Connecticut,09,82987,4707
Iowa,19,163827,1898
Louisiana,22,194702,6058
Ohio,39,261482,5547
Michigan,26,245005,8095
South Dakota,46,57334,540
Arkansas,05,124235,2112
Delaware,10,27112,722
Mississippi,28,128138,3480
New Mexico,35,57547,1144
North Dakota,38,56357,679
Wyoming,56,19242,127
Alaska,02,20715,87
Maine,23,8060,156
Alabama,01,206567,3120
Idaho,16,76010,720
Montana,30,41219,468
West Virginia,54,29316,546
