state,fips,cases,deaths
Washington,53,22814,1126
Illinois,17,120588,5426
California,06,113114,4242
Arizona,04,19936,906
Massachusetts,25,96965,6846
Wisconsin,55,18684,594
Texas,48,64974,1683
Nebraska,31,14101,178
Utah,49,9829,113
Oregon,41,4243,153
Florida,12,56155,2450
New York,36,375575,29699
Rhode Island,44,14928,718
Georgia,13,45051,2019
New Hampshire,33,4651,245
North Carolina,37,28686,911
New Jersey,34,160445,11698
Colorado,08,26364,1445
Maryland,24,53456,2532
Nevada,32,8628,419
Tennessee,47,22832,360
Hawaii,15,642,17
Indiana,18,35429,2134
Kentucky,21,9937,441
Minnesota,27,24860,1050
Oklahoma,40,6506,334
Pennsylvania,42,76218,5555
South Carolina,45,11861,494
District of Columbia,11,8801,466
Kansas,20,9878,211
Missouri,29,13297,784
Vermont,50,981,55
Virginia,51,44607,1375
Connecticut,09,42201,3944
Iowa,19,19621,537
Louisiana,22,40021,2791
Ohio,39,35513,2155
Michigan,26,57355,5491
South Dakota,46,4993,62
Arkansas,05,7253,133
Delaware,10,9498,366
Mississippi,28,15501,734
New Mexico,35,7689,356
North Dakota,38,2580,64
Wyoming,56,903,16
Alaska,02,469,8
Maine,23,2325,89
Alabama,01,17952,630
Idaho,16,2855,82
Montana,30,515,17
West Virginia,54,2010,75
