state,fips,cases,deaths
Washington,53,91560,2222
Illinois,17,296935,8935
California,06,821125,15898
Arizona,04,218511,5654
Massachusetts,25,132116,9456
Wisconsin,55,129172,1338
Texas,48,784027,16102
Nebraska,31,45564,493
Utah,49,73053,460
Oregon,41,33554,560
Florida,12,706508,14316
New York,36,463369,32757
Rhode Island,44,24748,1114
Georgia,13,301485,6861
New Hampshire,33,8266,439
North Carolina,37,211004,3565
New Jersey,34,207062,16122
Colorado,08,71090,2061
Maryland,24,125217,3949
Nevada,32,80084,1600
Tennessee,47,193357,2429
Hawaii,15,12555,135
Indiana,18,122295,3632
Kentucky,21,72830,1208
Minnesota,27,99187,2089
Oklahoma,40,87199,1031
Pennsylvania,42,164135,8216
South Carolina,45,147942,3378
District of Columbia,11,15326,627
Kansas,20,60957,678
Missouri,29,130065,2157
Vermont,50,1752,58
Virginia,51,148271,3208
Connecticut,09,57550,4508
Iowa,19,89248,1358
Louisiana,22,167458,5511
Ohio,39,153987,4804
Michigan,26,138074,7084
South Dakota,46,22389,223
Arkansas,05,83697,1369
Delaware,10,20613,636
Mississippi,28,98190,2969
New Mexico,35,29435,877
North Dakota,38,21849,250
Wyoming,56,5948,50
Alaska,02,8707,52
Maine,23,5391,141
Alabama,01,154701,2540
Idaho,16,42549,469
Montana,30,13179,180
West Virginia,54,15848,350
