state,fips,cases,deaths
Washington,53,17629,925
Illinois,17,76008,3362
California,06,66824,2732
Arizona,04,10960,532
Massachusetts,25,76743,4840
Wisconsin,55,10099,398
Texas,48,38849,1086
Nebraska,31,8233,95
Utah,49,6103,66
Oregon,41,3160,127
Florida,12,39993,1714
New York,36,338519,26584
Rhode Island,44,10989,418
Georgia,13,31481,1380
New Hampshire,33,3011,131
North Carolina,37,14387,554
New Jersey,34,137085,9116
Colorado,08,19267,965
Maryland,24,31638,1614
Nevada,32,6046,306
Tennessee,47,14675,241
Hawaii,15,620,17
Indiana,18,24239,1490
Kentucky,21,6469,312
Minnesota,27,10789,558
Oklahoma,40,4490,270
Pennsylvania,42,58661,3793
South Carolina,45,7531,330
District of Columbia,11,6102,311
Kansas,20,6923,172
Missouri,29,9737,492
Vermont,50,921,53
Virginia,51,23196,827
Connecticut,09,32984,2932
Iowa,19,11671,252
Louisiana,22,31490,2267
Ohio,39,23697,1331
Michigan,26,46735,4526
South Dakota,46,3393,34
Arkansas,05,3747,88
Delaware,10,6277,221
Mississippi,28,9378,421
New Mexico,35,4778,191
North Dakota,38,1464,35
Wyoming,56,653,7
Alaska,02,377,8
Maine,23,1408,64
Alabama,01,9668,390
Idaho,16,2230,67
Montana,30,458,16
West Virginia,54,1348,53
