state,fips,cases,deaths
Washington,53,177929,2979
Illinois,17,750208,13433
California,06,1272041,19440
Arizona,04,342925,6755
Massachusetts,25,234232,10824
Wisconsin,55,420930,3715
Texas,48,1294064,22422
Nebraska,31,133139,1139
Utah,49,202220,906
Oregon,41,78206,962
Florida,12,1018152,18775
New York,36,669016,34286
Rhode Island,44,59005,1391
Georgia,13,464417,9301
New Hampshire,33,22332,537
North Carolina,37,372525,5406
New Jersey,34,348042,17145
Colorado,08,243324,3226
Maryland,24,203672,4715
Nevada,32,157586,2225
Tennessee,47,375995,4635
Hawaii,15,18117,242
Indiana,18,353722,5973
Kentucky,21,191067,2124
Minnesota,27,327536,3751
Oklahoma,40,202341,1812
Pennsylvania,42,381342,10803
South Carolina,45,220835,4444
District of Columbia,11,21842,690
Kansas,20,164981,1679
Missouri,29,321411,4185
Vermont,50,4461,74
Virginia,51,242480,4113
Connecticut,09,121426,5091
Iowa,19,236159,2518
Louisiana,22,241335,6501
Ohio,39,437928,6671
Michigan,26,402255,9839
South Dakota,46,82203,995
Arkansas,05,161521,2522
Delaware,10,36698,779
Mississippi,28,156868,3851
New Mexico,35,100963,1629
North Dakota,38,80141,972
Wyoming,56,34507,230
Alaska,02,33614,116
Maine,23,12208,218
Alabama,01,256828,3711
Idaho,16,105250,1002
Montana,30,64399,713
West Virginia,54,49905,778
