state,fips,cases,deaths
Washington,53,126886,2595
Illinois,17,525072,10805
California,06,999498,18109
Arizona,04,265195,6228
Massachusetts,25,177541,10222
Wisconsin,55,301349,2562
Texas,48,1051071,19544
Nebraska,31,89977,745
Utah,49,139815,678
Oregon,41,52770,746
Florida,12,858004,17299
New York,36,545718,33398
Rhode Island,44,39776,1243
Georgia,13,398769,8582
New Hampshire,33,13148,492
North Carolina,37,300725,4723
New Jersey,34,265295,16476
Colorado,08,143553,2481
Maryland,24,158836,4249
Nevada,32,113856,1877
Tennessee,47,288311,3727
Hawaii,15,16309,221
Indiana,18,226935,4762
Kentucky,21,130308,1689
Minnesota,27,194626,2810
Oklahoma,40,142334,1470
Pennsylvania,42,248144,9217
South Carolina,45,188995,4076
District of Columbia,11,18379,657
Kansas,20,110977,1215
Missouri,29,230003,3411
Vermont,50,2535,59
Virginia,51,196506,3741
Connecticut,09,84741,4716
Iowa,19,168457,1927
Louisiana,22,194702,6058
Ohio,39,267356,5623
Michigan,26,251499,8137
South Dakota,46,58696,567
Arkansas,05,126197,2126
Delaware,10,27342,724
Mississippi,28,129394,3497
New Mexico,35,59034,1158
North Dakota,38,57378,691
Wyoming,56,19374,127
Alaska,02,21211,90
Maine,23,8202,158
Alabama,01,208637,3201
Idaho,16,77536,738
Montana,30,42132,475
West Virginia,54,30201,553
