state,fips,cases,deaths
Washington,53,168333,2828
Illinois,17,721487,12895
California,06,1219496,19151
Arizona,04,325995,6635
Massachusetts,25,224964,10722
Wisconsin,55,409054,3496
Texas,48,1247065,21900
Nebraska,31,127022,1025
Utah,49,193809,868
Oregon,41,74120,907
Florida,12,992652,18499
New York,36,645932,34101
Rhode Island,44,53954,1346
Georgia,13,452322,9189
New Hampshire,33,20480,526
North Carolina,37,362124,5279
New Jersey,34,335943,16978
Colorado,08,230057,3025
Maryland,24,196727,4625
Nevada,32,150825,2140
Tennessee,47,358809,4500
Hawaii,15,17925,242
Indiana,18,336027,5685
Kentucky,21,180164,2039
Minnesota,27,313028,3637
Oklahoma,40,195545,1736
Pennsylvania,42,361387,10406
South Carolina,45,216129,4353
District of Columbia,11,21448,680
Kansas,20,155377,1529
Missouri,29,309420,3956
Vermont,50,4100,67
Virginia,51,235942,4058
Connecticut,09,112581,4961
Iowa,19,228690,2399
Louisiana,22,232245,6407
Ohio,39,414432,6399
Michigan,26,377596,9461
South Dakota,46,79900,943
Arkansas,05,156247,2470
Delaware,10,35251,770
Mississippi,28,151785,3806
New Mexico,35,95417,1540
North Dakota,38,78664,926
Wyoming,56,32489,215
Alaska,02,31896,115
Maine,23,11508,191
Alabama,01,247229,3577
Idaho,16,100758,925
Montana,30,61801,672
West Virginia,54,46997,729
