state,fips,cases,deaths
Washington,53,269033,3719
Illinois,17,1010808,18944
California,06,2589156,28552
Arizona,04,588383,9764
Massachusetts,25,411601,12909
Wisconsin,55,540508,5485
Texas,48,1912159,29645
Nebraska,31,174590,1881
Utah,49,297317,1362
Oregon,41,121087,1577
Florida,12,1429714,22480
New York,36,1082142,38683
Rhode Island,44,96591,1910
Georgia,13,699806,10878
New Hampshire,33,49261,827
North Carolina,37,595308,7262
New Jersey,34,564750,19646
Colorado,08,354998,5164
Maryland,24,296049,6173
Nevada,32,241144,3349
Tennessee,47,620557,7424
Hawaii,15,22611,297
Indiana,18,549514,8823
Kentucky,21,294951,3161
Minnesota,27,429638,5640
Oklahoma,40,315354,2672
Pennsylvania,42,699018,17220
South Carolina,45,338112,5661
District of Columbia,11,30750,808
Kansas,20,240540,3027
Missouri,29,440563,6238
Vermont,50,8403,155
Virginia,51,382679,5275
Connecticut,09,202758,6287
Iowa,19,293189,4065
Louisiana,22,338054,7728
Ohio,39,753068,9462
Michigan,26,553776,13863
South Dakota,46,102132,1544
Arkansas,05,245916,3926
Delaware,10,62949,949
Mississippi,28,231490,5061
New Mexico,35,151819,2682
North Dakota,38,94163,1348
Wyoming,56,46168,489
Alaska,02,48961,214
Maine,23,27625,385
Alabama,01,389230,5080
Idaho,16,147500,1519
Montana,30,84848,1039
West Virginia,54,96002,1518
