state,fips,cases,deaths
Washington,53,75752,1977
Illinois,17,229598,8206
California,06,692962,12696
Arizona,04,200172,4932
Massachusetts,25,127124,9008
Wisconsin,55,78136,1121
Texas,48,623647,12444
Nebraska,31,33101,394
Utah,49,50668,404
Oregon,41,25775,444
Florida,12,611983,10867
New York,36,436852,32507
Rhode Island,44,21589,1044
Georgia,13,247017,5275
New Hampshire,33,7194,431
North Carolina,37,161715,2654
New Jersey,34,192393,15921
Colorado,08,56706,1937
Maryland,24,106558,3722
Nevada,32,67324,1274
Tennessee,47,146183,1650
Hawaii,15,7542,54
Indiana,18,92566,3266
Kentucky,21,48322,937
Minnesota,27,72439,1855
Oklahoma,40,55550,778
Pennsylvania,42,135958,7702
South Carolina,45,114598,2628
District of Columbia,11,13794,605
Kansas,20,40702,446
Missouri,29,80913,1583
Vermont,50,1586,58
Virginia,51,116579,2527
Connecticut,09,52350,4465
Iowa,19,61484,1091
Louisiana,22,146338,4874
Ohio,39,118828,4076
Michigan,26,110491,6708
South Dakota,46,12194,162
Arkansas,05,58745,739
Delaware,10,16976,604
Mississippi,28,80695,2399
New Mexico,35,24920,764
North Dakota,38,10804,143
Wyoming,56,3722,37
Alaska,02,5752,34
Maine,23,4414,132
Alabama,01,121023,2076
Idaho,16,31326,343
Montana,30,6960,98
West Virginia,54,9633,199
