state,fips,cases,deaths
Washington,53,88597,2175
Illinois,17,284620,8793
California,06,801671,15389
Arizona,04,215852,5560
Massachusetts,25,128993,9362
Wisconsin,55,114743,1275
Texas,48,758379,15587
Nebraska,31,42731,478
Utah,49,67167,444
Oregon,41,31869,540
Florida,12,693032,13794
New York,36,457557,32696
Rhode Island,44,24311,1106
Georgia,13,294334,6667
New Hampshire,33,8044,438
North Carolina,37,199236,3380
New Jersey,34,203343,16091
Colorado,08,67745,2042
Maryland,24,122293,3909
Nevada,32,77338,1565
Tennessee,47,185121,2287
Hawaii,15,11908,123
Indiana,18,116481,3548
Kentucky,21,68230,1166
Minnesota,27,93064,2040
Oklahoma,40,81244,981
Pennsylvania,42,158221,8150
South Carolina,45,142707,3279
District of Columbia,11,15106,621
Kansas,20,56461,633
Missouri,29,121485,2055
Vermont,50,1724,58
Virginia,51,143492,3113
Connecticut,09,56472,4499
Iowa,19,83993,1303
Louisiana,22,164446,5423
Ohio,39,147744,4715
Michigan,26,132400,7020
South Dakota,46,20097,210
Arkansas,05,79049,1246
Delaware,10,19947,630
Mississippi,28,95310,2874
New Mexico,35,28224,859
North Dakota,38,19454,215
Wyoming,56,5305,50
Alaska,02,8015,43
Maine,23,5215,140
Alabama,01,148206,2506
Idaho,16,39547,458
Montana,30,11381,165
West Virginia,54,14706,325
