state,fips,cases,deaths
Washington,53,21825,1106
Illinois,17,114612,5118
California,06,101873,3961
Arizona,04,17262,831
Massachusetts,25,94220,6547
Wisconsin,55,16786,539
Texas,48,59105,1598
Nebraska,31,12975,168
Utah,49,8710,105
Oregon,41,4041,148
Florida,12,52626,2318
New York,36,369801,29339
Rhode Island,44,14353,655
Georgia,13,42713,1904
New Hampshire,33,4286,223
North Carolina,37,24787,827
New Jersey,34,156628,11339
Colorado,08,24775,1393
Maryland,24,49042,2392
Nevada,32,8150,402
Tennessee,47,21360,353
Hawaii,15,634,17
Indiana,18,33242,2030
Kentucky,21,9313,420
Minnesota,27,22474,942
Oklahoma,40,6229,322
Pennsylvania,42,73646,5290
South Carolina,45,10623,466
District of Columbia,11,8406,445
Kansas,20,9453,207
Missouri,29,12624,705
Vermont,50,971,54
Virginia,51,40249,1281
Connecticut,09,41288,3803
Iowa,19,18446,496
Louisiana,22,38694,2722
Ohio,39,33439,2044
Michigan,26,55544,5334
South Dakota,46,4710,54
Arkansas,05,6277,120
Delaware,10,9096,344
Mississippi,28,14044,670
New Mexico,35,7252,329
North Dakota,38,2442,59
Wyoming,56,860,14
Alaska,02,417,8
Maine,23,2137,81
Alabama,01,16032,583
Idaho,16,2731,82
Montana,30,481,17
West Virginia,54,1899,74
