state,fips,cases,deaths
Washington,53,53883,1591
Illinois,17,171669,7593
California,06,453327,8428
Arizona,04,160055,3288
Massachusetts,25,115268,8510
Wisconsin,55,51735,900
Texas,48,391609,5002
Nebraska,31,24412,322
Utah,49,37623,278
Oregon,41,16492,286
Florida,12,414503,5776
New York,36,415911,32295
Rhode Island,44,18224,1002
Georgia,13,151262,3421
New Hampshire,33,6415,409
North Carolina,37,111282,1801
New Jersey,34,180778,15776
Colorado,08,43847,1795
Maryland,24,83617,3433
Nevada,32,41993,733
Tennessee,47,88459,953
Hawaii,15,1597,25
Indiana,18,63030,2895
Kentucky,21,27395,717
Minnesota,27,50331,1611
Oklahoma,40,30081,496
Pennsylvania,42,111121,7167
South Carolina,45,80008,1465
District of Columbia,11,11717,581
Kansas,20,25464,333
Missouri,29,42310,1224
Vermont,50,1396,56
Virginia,51,83609,2075
Connecticut,09,48776,4413
Iowa,19,41886,826
Louisiana,22,103846,3715
Ohio,39,83184,3297
Michigan,26,85665,6402
South Dakota,46,8305,122
Arkansas,05,37981,399
Delaware,10,14175,579
Mississippi,28,51097,1480
New Mexico,35,18788,607
North Dakota,38,5740,103
Wyoming,56,2446,25
Alaska,02,2866,18
Maine,23,3790,119
Alabama,01,78130,1456
Idaho,16,17920,150
Montana,30,3260,46
West Virginia,54,5821,103
