state,fips,cases,deaths
Washington,53,36799,1355
Illinois,17,148151,7234
California,06,265176,6329
Arizona,04,94616,1821
Massachusetts,25,109838,8172
Wisconsin,55,34243,804
Texas,48,195707,2646
Nebraska,31,19826,285
Utah,49,24717,181
Oregon,41,9937,216
Florida,12,190044,3701
New York,36,401286,31860
Rhode Island,44,16991,960
Georgia,13,87592,2809
New Hampshire,33,5871,380
North Carolina,37,71735,1414
New Jersey,34,174889,15189
Colorado,08,33900,1703
Maryland,24,69724,3236
Nevada,32,21671,530
Tennessee,47,49232,630
Hawaii,15,981,19
Indiana,18,48628,2687
Kentucky,21,16709,608
Minnesota,27,37661,1503
Oklahoma,40,15645,398
Pennsylvania,42,93922,6793
South Carolina,45,43386,813
District of Columbia,11,10447,557
Kansas,20,16165,284
Missouri,29,24061,1062
Vermont,50,1238,56
Virginia,51,65109,1849
Connecticut,09,46717,4335
Iowa,19,31167,721
Louisiana,22,63397,3278
Ohio,39,56183,2907
Michigan,26,72702,6222
South Dakota,46,7028,97
Arkansas,05,23209,286
Delaware,10,11996,512
Mississippi,28,30674,1107
New Mexico,35,13063,513
North Dakota,38,3788,89
Wyoming,56,1606,20
Alaska,02,1339,14
Maine,23,3397,107
Alabama,01,42862,1007
Idaho,16,7431,94
Montana,30,1167,23
West Virginia,54,3205,94
