state,fips,cases,deaths
Washington,53,8683,409
Illinois,17,13549,384
California,06,17540,447
Arizona,04,2577,77
Massachusetts,25,15202,356
Wisconsin,55,2578,94
Texas,48,8968,177
Nebraska,31,491,12
Utah,49,1737,13
Oregon,41,1181,33
Florida,12,14739,295
New York,36,141703,7185
Rhode Island,44,1229,30
Georgia,13,9156,348
New Hampshire,33,747,13
North Carolina,37,3220,50
New Jersey,34,44416,1232
Colorado,08,5429,179
Maryland,24,4371,104
Nevada,32,2101,60
Tennessee,47,4010,72
Hawaii,15,408,5
Indiana,18,5544,208
Kentucky,21,1289,66
Minnesota,27,1069,34
Oklahoma,40,1470,67
Pennsylvania,42,14582,241
South Carolina,45,2417,51
District of Columbia,11,1211,24
Kansas,20,905,30
Missouri,29,3037,80
Vermont,50,575,23
Virginia,51,3332,69
Connecticut,09,7781,277
Iowa,19,1048,26
Louisiana,22,16284,582
Ohio,39,4783,167
Michigan,26,18851,845
South Dakota,46,320,6
Arkansas,05,997,18
Delaware,10,928,16
Mississippi,28,1915,59
New Mexico,35,794,13
North Dakota,38,237,4
Wyoming,56,221,0
Alaska,02,211,4
Maine,23,519,12
Alabama,01,2197,64
Idaho,16,1210,15
Montana,30,319,6
West Virginia,54,413,4
