state,fips,cases,deaths
Washington,53,338,29
Illinois,17,25,0
California,06,202,4
Arizona,04,9,0
Massachusetts,25,95,0
Wisconsin,55,6,0
Texas,48,33,0
Nebraska,31,23,0
Utah,49,5,0
Oregon,41,20,0
Florida,12,26,2
New York,36,217,0
Rhode Island,44,5,0
Georgia,13,31,0
New Hampshire,33,5,0
North Carolina,37,8,0
New Jersey,34,23,1
Colorado,08,34,0
Maryland,24,13,0
Nevada,32,7,0
Tennessee,47,8,0
Hawaii,15,2,0
Indiana,18,11,0
Kentucky,21,7,0
Minnesota,27,5,0
Oklahoma,40,2,0
Pennsylvania,42,16,0
South Carolina,45,10,0
District of Columbia,11,10,0
Kansas,20,1,0
Missouri,29,1,0
Vermont,50,2,0
Virginia,51,10,0
Connecticut,09,3,0
Iowa,19,14,0
Louisiana,22,13,0
Ohio,39,4,0
Michigan,26,2,0
South Dakota,46,8,1
Arkansas,05,1,0
Delaware,10,1,0
Mississippi,28,1,0
New Mexico,35,4,0
North Dakota,38,1,0
Wyoming,56,1,0
Alaska,02,0,0
Maine,23,0,0
Alabama,01,0,0
Idaho,16,0,0
Montana,30,0,0
West Virginia,54,0,0
