state,fips,cases,deaths
Washington,53,185505,3065
Illinois,17,788922,14127
California,06,1371940,19937
Arizona,04,364276,6950
Massachusetts,25,256844,11004
Wisconsin,55,441067,3956
Texas,48,1346699,23187
Nebraska,31,140318,1219
Utah,49,215407,939
Oregon,41,84496,1033
Florida,12,1058066,19176
New York,36,710612,34552
Rhode Island,44,62137,1413
Georgia,13,483106,9516
New Hampshire,33,24771,564
North Carolina,37,395020,5578
New Jersey,34,369852,17321
Colorado,08,262460,3437
Maryland,24,215348,4846
Nevada,32,168758,2318
Tennessee,47,391393,4888
Hawaii,15,18581,260
Indiana,18,384391,6242
Kentucky,21,204772,2250
Minnesota,27,350921,4043
Oklahoma,40,216486,1896
Pennsylvania,42,423828,11389
South Carolina,45,232099,4566
District of Columbia,11,23136,697
Kansas,20,171635,1786
Missouri,29,337927,4420
Vermont,50,5015,79
Virginia,51,255053,4200
Connecticut,09,127715,5146
Iowa,19,244689,2717
Louisiana,22,251123,6584
Ohio,39,475024,6960
Michigan,26,426124,10313
South Dakota,46,85991,1110
Arkansas,05,170924,2660
Delaware,10,39912,793
Mississippi,28,164931,3961
New Mexico,35,108088,1749
North Dakota,38,82987,1019
Wyoming,56,36317,257
Alaska,02,36847,136
Maine,23,13348,227
Alabama,01,269877,3889
Idaho,16,110553,1040
Montana,30,67875,736
West Virginia,54,54997,838
