state,fips,cases,deaths
Washington,53,23776,1145
Illinois,17,124279,5665
California,06,120407,4422
Arizona,04,22245,983
Massachusetts,25,101592,7152
Wisconsin,55,19896,618
Texas,48,69546,1766
Nebraska,31,14866,189
Utah,49,10558,117
Oregon,41,4399,159
Florida,12,58756,2565
New York,36,378924,29918
Rhode Island,44,15219,742
Georgia,13,46711,2092
New Hampshire,33,4795,265
North Carolina,37,31013,971
New Jersey,34,162068,11880
Colorado,08,27046,1494
Maryland,24,55617,2641
Nevada,32,8950,429
Tennessee,47,25024,386
Hawaii,15,643,17
Indiana,18,36609,2207
Kentucky,21,10485,458
Minnesota,27,25881,1097
Oklahoma,40,6805,341
Pennsylvania,42,77871,5742
South Carolina,45,12651,518
District of Columbia,11,9016,473
Kansas,20,10281,227
Missouri,29,14020,801
Vermont,50,990,55
Virginia,51,46905,1428
Connecticut,09,43091,3989
Iowa,19,20376,574
Louisiana,22,41244,2870
Ohio,39,36792,2299
Michigan,26,58990,5579
South Dakota,46,5161,62
Arkansas,05,8067,142
Delaware,10,9712,375
Mississippi,28,16322,782
New Mexico,35,8140,375
North Dakota,38,2682,69
Wyoming,56,915,17
Alaska,02,516,8
Maine,23,2418,95
Alabama,01,18851,653
Idaho,16,2990,83
Montana,30,525,17
West Virginia,54,2077,78
