state,fips,cases,deaths
Washington,53,165230,2828
Illinois,17,706123,12705
California,06,1193071,19100
Arizona,04,318695,6588
Massachusetts,25,219252,10635
Wisconsin,55,399557,3444
Texas,48,1228649,21762
Nebraska,31,124664,1017
Utah,49,190044,849
Oregon,41,70833,890
Florida,12,979012,18362
New York,36,633140,34004
Rhode Island,44,53954,1346
Georgia,13,447942,9130
New Hampshire,33,19313,517
North Carolina,37,355664,5240
New Jersey,34,328302,16942
Colorado,08,222544,2998
Maryland,24,193205,4569
Nevada,32,147145,2103
Tennessee,47,349506,4475
Hawaii,15,17796,238
Indiana,18,327234,5594
Kentucky,21,174684,2009
Minnesota,27,295060,3535
Oklahoma,40,187567,1704
Pennsylvania,42,349360,10295
South Carolina,45,213120,4346
District of Columbia,11,20937,677
Kansas,20,155245,1529
Missouri,29,304234,3943
Vermont,50,4005,67
Virginia,51,230444,4044
Connecticut,09,112581,4961
Iowa,19,225065,2360
Louisiana,22,230602,6391
Ohio,39,399808,6346
Michigan,26,369022,9352
South Dakota,46,78280,888
Arkansas,05,153677,2436
Delaware,10,34170,763
Mississippi,28,148387,3769
New Mexico,35,91852,1504
North Dakota,38,77238,908
Wyoming,56,31773,215
Alaska,02,30612,113
Maine,23,11265,190
Alabama,01,242874,3572
Idaho,16,99148,914
Montana,30,59796,658
West Virginia,54,45046,712
