state,fips,cases,deaths
Washington,53,908,54
Illinois,17,159,1
California,06,732,14
Arizona,04,20,0
Massachusetts,25,218,0
Wisconsin,55,72,0
Texas,48,106,1
Nebraska,31,36,0
Utah,49,51,0
Oregon,41,66,2
Florida,12,210,6
New York,36,1375,18
Rhode Island,44,23,0
Georgia,13,142,1
New Hampshire,33,26,0
North Carolina,37,42,0
New Jersey,34,268,3
Colorado,08,183,3
Maryland,24,57,0
Nevada,32,55,1
Tennessee,47,73,0
Hawaii,15,14,0
Indiana,18,30,2
Kentucky,21,26,1
Minnesota,27,60,0
Oklahoma,40,18,0
Pennsylvania,42,101,0
South Carolina,45,47,1
District of Columbia,11,31,0
Kansas,20,17,1
Missouri,29,16,0
Vermont,50,14,0
Virginia,51,67,2
Connecticut,09,68,0
Iowa,19,29,0
Louisiana,22,196,5
Ohio,39,67,0
Michigan,26,65,0
South Dakota,46,11,1
Arkansas,05,22,0
Delaware,10,16,0
Mississippi,28,21,0
New Mexico,35,23,0
North Dakota,38,5,0
Wyoming,56,15,0
Alaska,02,6,0
Maine,23,32,0
Alabama,01,39,0
Idaho,16,9,0
Montana,30,8,0
West Virginia,54,1,0
