state,fips,cases,deaths
Washington,53,80369,2043
Illinois,17,252306,8409
California,06,740233,13730
Arizona,04,205772,5221
Massachusetts,25,122562,9125
Wisconsin,55,86406,1177
Texas,48,665338,13739
Nebraska,31,35891,415
Utah,49,54660,423
Oregon,41,28045,483
Florida,12,646423,11848
New York,36,444226,32585
Rhode Island,44,22243,1055
Georgia,13,266707,5900
New Hampshire,33,7447,433
North Carolina,37,177141,2920
New Jersey,34,195841,15989
Colorado,08,59626,1980
Maryland,24,112557,3799
Nevada,32,71711,1394
Tennessee,47,161589,1841
Hawaii,15,9829,84
Indiana,18,101937,3364
Kentucky,21,56172,1035
Minnesota,27,80639,1909
Oklahoma,40,63607,853
Pennsylvania,42,143902,7837
South Carolina,45,124952,2887
District of Columbia,11,14279,611
Kansas,20,46151,483
Missouri,29,94923,1739
Vermont,50,1648,58
Virginia,51,126926,2678
Connecticut,09,53365,4468
Iowa,19,70210,1167
Louisiana,22,153764,5093
Ohio,39,130558,4259
Michigan,26,117310,6809
South Dakota,46,15109,173
Arkansas,05,65924,894
Delaware,10,18043,609
Mississippi,28,86888,2584
New Mexico,35,26107,803
North Dakota,38,13635,160
Wyoming,56,4032,42
Alaska,02,6603,39
Maine,23,4682,134
Alabama,01,132314,2276
Idaho,16,34053,387
Montana,30,8272,117
West Virginia,54,11412,246
