state,fips,cases,deaths
Washington,53,13958,771
Illinois,17,45883,1992
California,06,45208,1800
Arizona,04,6716,277
Massachusetts,25,56462,3003
Wisconsin,55,6164,281
Texas,48,25963,699
Nebraska,31,3487,54
Utah,49,4236,41
Oregon,41,2354,92
Florida,12,32130,1087
New York,36,296991,22267
Rhode Island,44,7708,233
Georgia,13,23229,981
New Hampshire,33,1938,60
North Carolina,37,9035,331
New Jersey,34,111188,6044
Colorado,08,13804,705
Maryland,24,19574,945
Nevada,32,4708,219
Tennessee,47,9739,184
Hawaii,15,600,16
Indiana,18,16137,932
Kentucky,21,4146,216
Minnesota,27,3816,286
Oklahoma,40,3280,197
Pennsylvania,42,43728,1946
South Carolina,45,5613,177
District of Columbia,11,3892,185
Kansas,20,3407,126
Missouri,29,7171,296
Vermont,50,855,46
Virginia,51,13534,458
Connecticut,09,25997,2012
Iowa,19,5868,127
Louisiana,22,27111,1740
Ohio,39,16325,753
Michigan,26,38457,3406
South Dakota,46,2246,11
Arkansas,05,3069,51
Delaware,10,4162,125
Mississippi,28,6094,229
New Mexico,35,2825,104
North Dakota,38,942,19
Wyoming,56,520,7
Alaska,02,343,7
Maine,23,1023,51
Alabama,01,6539,228
Idaho,16,1917,58
Montana,30,449,14
West Virginia,54,1078,37
