state,fips,cases,deaths
Washington,53,6586,272
Illinois,17,7695,165
California,06,11190,247
Arizona,04,1600,35
Massachusetts,25,8966,154
Wisconsin,55,1730,37
Texas,48,4952,80
Nebraska,31,273,6
Utah,49,1077,7
Oregon,41,827,21
Florida,12,9000,144
New York,36,93360,2963
Rhode Island,44,657,12
Georgia,13,5444,176
New Hampshire,33,479,5
North Carolina,37,1858,17
New Jersey,34,25590,539
Colorado,08,3728,96
Maryland,24,2331,36
Nevada,32,1458,38
Tennessee,47,2868,32
Hawaii,15,283,2
Indiana,18,3056,94
Kentucky,21,747,34
Minnesota,27,742,18
Oklahoma,40,879,34
Pennsylvania,42,7021,91
South Carolina,45,1554,31
District of Columbia,11,653,12
Kansas,20,554,14
Missouri,29,1834,28
Vermont,50,338,17
Virginia,51,1706,18
Connecticut,09,3824,112
Iowa,19,614,11
Louisiana,22,9152,310
Ohio,39,2903,81
Michigan,26,10791,417
South Dakota,46,165,2
Arkansas,05,683,12
Delaware,10,393,12
Mississippi,28,1177,26
New Mexico,35,403,7
North Dakota,38,159,3
Wyoming,56,154,0
Alaska,02,146,2
Maine,23,376,7
Alabama,01,1270,32
Idaho,16,891,9
Montana,30,241,5
West Virginia,54,217,2
