state,fips,cases,deaths
Washington,53,378052,5373
Illinois,17,1283110,23793
California,06,3700662,60419
Arizona,04,849561,17086
Massachusetts,25,659569,17387
Wisconsin,55,645693,7381
Texas,48,2827212,49362
Nebraska,31,214323,2330
Utah,49,390165,2159
Oregon,41,170568,2451
Florida,12,2124225,34020
New York,36,1954809,50610
Rhode Island,44,141097,2638
Georgia,13,1049961,18886
New Hampshire,33,88854,1257
North Carolina,37,935262,12276
New Jersey,34,953490,24870
Colorado,08,481331,6210
Maryland,24,426916,8455
Nevada,32,308024,5332
Tennessee,47,808060,11900
Hawaii,15,31045,468
Indiana,18,701988,13148
Kentucky,21,436395,6350
Minnesota,27,542131,7035
Oklahoma,40,442805,6669
Pennsylvania,42,1077271,25459
South Carolina,45,562691,9276
District of Columbia,11,45830,1081
Kansas,20,306518,4938
Missouri,29,591975,9007
Vermont,50,21202,231
Virginia,51,635552,10472
Connecticut,09,321586,7944
Iowa,19,357019,5857
Louisiana,22,448838,10216
Ohio,39,1039455,18827
Michigan,26,819977,17552
South Dakota,46,119705,1946
Arkansas,05,332153,5661
Delaware,10,98570,1578
Mississippi,28,307449,7096
New Mexico,35,193368,3978
North Dakota,38,104776,1502
Wyoming,56,56873,701
Alaska,02,64259,299
Maine,23,53960,750
Alabama,01,518899,10712
Idaho,16,183258,1995
Montana,30,106231,1523
West Virginia,54,146169,2745
