state,fips,cases,deaths
Washington,53,14814,822
Illinois,17,52918,2361
California,06,50470,2057
Arizona,04,7648,320
Massachusetts,25,62205,3562
Wisconsin,55,6973,316
Texas,48,29072,828
Nebraska,31,4332,70
Utah,49,4672,46
Oregon,41,2510,103
Florida,12,33683,1267
New York,36,309696,23616
Rhode Island,44,8621,266
Georgia,13,25431,1121
New Hampshire,33,2146,72
North Carolina,37,10507,385
New Jersey,34,118652,7228
Colorado,08,15207,775
Maryland,24,21825,1139
Nevada,32,5053,243
Tennessee,47,10506,200
Hawaii,15,609,16
Indiana,18,18099,1114
Kentucky,21,4708,240
Minnesota,27,5136,343
Oklahoma,40,3618,222
Pennsylvania,42,48224,2580
South Carolina,45,6095,244
District of Columbia,11,4323,224
Kansas,20,4305,133
Missouri,29,7563,341
Vermont,50,866,48
Virginia,51,15846,552
Connecticut,09,27700,2257
Iowa,19,7145,162
Louisiana,22,28044,1905
Ohio,39,18027,975
Michigan,26,41348,3788
South Dakota,46,2450,17
Arkansas,05,3281,61
Delaware,10,4734,152
Mississippi,28,6815,261
New Mexico,35,3411,123
North Dakota,38,1067,19
Wyoming,56,559,7
Alaska,02,353,7
Maine,23,1095,53
Alabama,01,7068,272
Idaho,16,2016,63
Montana,30,452,16
West Virginia,54,1126,44
