state,fips,cases,deaths
Washington,53,166736,2828
Illinois,17,714070,12852
California,06,1206278,19132
Arizona,04,322774,6624
Massachusetts,25,222469,10676
Wisconsin,55,404999,3474
Texas,48,1234675,21847
Nebraska,31,125820,1021
Utah,49,192087,863
Oregon,41,72506,899
Florida,12,985289,18441
New York,36,639200,34049
Rhode Island,44,53954,1346
Georgia,13,450627,9173
New Hampshire,33,20002,523
North Carolina,37,358654,5249
New Jersey,34,332104,16965
Colorado,08,226567,3012
Maryland,24,194603,4602
Nevada,32,149613,2123
Tennessee,47,355885,4489
Hawaii,15,17871,238
Indiana,18,331725,5663
Kentucky,21,177453,2028
Minnesota,27,304082,3580
Oklahoma,40,193824,1717
Pennsylvania,42,356243,10337
South Carolina,45,214911,4346
District of Columbia,11,21308,678
Kansas,20,155265,1529
Missouri,29,306526,3950
Vermont,50,4033,67
Virginia,51,233617,4054
Connecticut,09,112581,4961
Iowa,19,227181,2375
Louisiana,22,230602,6391
Ohio,39,406703,6378
Michigan,26,377279,9461
South Dakota,46,79099,942
Arkansas,05,155026,2449
Delaware,10,34670,763
Mississippi,28,149940,3779
New Mexico,35,93982,1527
North Dakota,38,77941,921
Wyoming,56,31929,215
Alaska,02,31279,115
Maine,23,11288,191
Alabama,01,244993,3572
Idaho,16,99984,919
Montana,30,60845,670
West Virginia,54,45845,718
