state,fips,cases,deaths
Washington,53,26576,1207
Illinois,17,132489,6469
California,06,147285,4986
Arizona,04,33167,1157
Massachusetts,25,105059,7538
Wisconsin,55,24733,698
Texas,48,86031,1965
Nebraska,31,16513,221
Utah,49,13681,139
Oregon,41,5388,174
Florida,12,70963,2876
New York,36,386490,30511
Rhode Island,44,15947,833
Georgia,13,53201,2384
New Hampshire,33,5251,315
North Carolina,37,41467,1128
New Jersey,34,166164,12489
Colorado,08,28807,1595
Maryland,24,61262,2900
Nevada,32,10704,462
Tennessee,47,29218,461
Hawaii,15,694,17
Indiana,18,40114,2396
Kentucky,21,12352,525
Minnesota,27,29826,1305
Oklahoma,40,7848,359
Pennsylvania,42,82578,6229
South Carolina,45,17170,593
District of Columbia,11,9654,506
Kansas,20,11152,243
Missouri,29,16111,884
Vermont,50,1119,55
Virginia,51,53211,1534
Connecticut,09,44689,4159
Iowa,19,23455,650
Louisiana,22,45108,2996
Ohio,39,40424,2508
Michigan,26,65881,5994
South Dakota,46,5742,74
Arkansas,05,11547,176
Delaware,10,10173,414
Mississippi,28,19091,881
New Mexico,35,9526,426
North Dakota,38,3019,77
Wyoming,56,1027,18
Alaska,02,688,10
Maine,23,2721,100
Alabama,01,23710,769
Idaho,16,3354,87
Montana,30,573,18
West Virginia,54,2249,88
