state,fips,cases,deaths
Washington,53,2585,130
Illinois,17,1874,21
California,06,3183,68
Arizona,04,402,6
Massachusetts,25,1838,15
Wisconsin,55,623,7
Texas,48,1132,13
Nebraska,31,84,0
Utah,49,346,1
Oregon,41,266,10
Florida,12,1971,23
New York,36,33117,381
Rhode Island,44,132,0
Georgia,13,1385,47
New Hampshire,33,137,1
North Carolina,37,562,1
New Jersey,34,4402,62
Colorado,08,1086,19
Maryland,24,423,4
Nevada,32,405,10
Tennessee,47,806,3
Hawaii,15,95,0
Indiana,18,484,19
Kentucky,21,198,5
Minnesota,27,289,1
Oklahoma,40,164,5
Pennsylvania,42,1151,12
South Carolina,45,425,8
District of Columbia,11,183,2
Kansas,20,134,3
Missouri,29,384,8
Vermont,50,123,8
Virginia,51,390,9
Connecticut,09,875,19
Iowa,19,147,1
Louisiana,22,1795,65
Ohio,39,707,11
Michigan,26,2293,43
South Dakota,46,41,1
Arkansas,05,307,2
Delaware,10,119,0
Mississippi,28,376,5
New Mexico,35,113,1
North Dakota,38,45,0
Wyoming,56,49,0
Alaska,02,59,0
Maine,23,142,0
Alabama,01,386,1
Idaho,16,123,0
Montana,30,65,0
West Virginia,54,51,0
