state,fips,cases,deaths
Washington,53,76834,1992
Illinois,17,233806,8236
California,06,702499,12906
Arizona,04,201317,5010
Massachusetts,25,128030,9036
Wisconsin,55,79767,1129
Texas,48,633834,12733
Nebraska,31,33753,400
Utah,49,51486,408
Oregon,41,26293,460
Florida,12,618995,11104
New York,36,438122,32522
Rhode Island,44,21683,1046
Georgia,13,251676,5451
New Hampshire,33,7246,432
North Carolina,37,165533,2708
New Jersey,34,193100,15933
Colorado,08,57326,1946
Maryland,24,107790,3746
Nevada,32,68576,1303
Tennessee,47,149310,1700
Hawaii,15,8115,61
Indiana,18,94512,3285
Kentucky,21,49914,951
Minnesota,27,74306,1863
Oklahoma,40,57353,797
Pennsylvania,42,137576,7740
South Carolina,45,117249,2698
District of Columbia,11,13925,605
Kansas,20,41909,449
Missouri,29,83973,1613
Vermont,50,1605,58
Virginia,51,118809,2568
Connecticut,09,52495,4465
Iowa,19,63836,1110
Louisiana,22,146944,4904
Ohio,39,121340,4126
Michigan,26,112104,6747
South Dakota,46,12942,167
Arkansas,05,60378,772
Delaware,10,17349,604
Mississippi,28,82029,2427
New Mexico,35,25178,769
North Dakota,38,11488,145
Wyoming,56,3784,37
Alaska,02,5985,34
Maine,23,4489,132
Alabama,01,123889,2152
Idaho,16,31874,359
Montana,30,7256,104
West Virginia,54,9967,212
