state,fips,cases,deaths
Washington,53,34036,1321
Illinois,17,143885,7115
California,06,223995,5979
Arizona,04,74602,1598
Massachusetts,25,108768,8095
Wisconsin,55,31103,786
Texas,48,158756,2430
Nebraska,31,19064,273
Utah,49,21818,168
Oregon,41,8509,207
Florida,12,146333,3446
New York,36,397684,31143
Rhode Island,44,16764,946
Georgia,13,74816,2739
New Hampshire,33,5760,367
North Carolina,37,63692,1341
New Jersey,34,173126,14992
Colorado,08,32495,1682
Maryland,24,67837,3175
Nevada,32,17971,505
Tennessee,47,41388,585
Hawaii,15,884,18
Indiana,18,46370,2624
Kentucky,21,15657,584
Minnesota,27,35896,1470
Oklahoma,40,13172,385
Pennsylvania,42,90553,6663
South Carolina,45,34644,720
District of Columbia,11,10292,551
Kansas,20,14568,276
Missouri,29,21748,1026
Vermont,50,1208,56
Virginia,51,62189,1740
Connecticut,09,46362,4320
Iowa,19,28874,712
Louisiana,22,57189,3199
Ohio,39,51046,2818
Michigan,26,70356,6165
South Dakota,46,6716,91
Arkansas,05,20257,265
Delaware,10,11376,507
Mississippi,28,26568,1059
New Mexico,35,11982,493
North Dakota,38,3548,88
Wyoming,56,1450,20
Alaska,02,1085,12
Maine,23,3219,105
Alabama,01,37175,929
Idaho,16,5770,91
Montana,30,919,22
West Virginia,54,2869,93
