state,fips,cases,deaths
Washington,53,20526,1061
Illinois,17,105710,4740
California,06,90801,3690
Arizona,04,15608,775
Massachusetts,25,90889,6228
Wisconsin,55,14768,496
Texas,48,54369,1498
Nebraska,31,11661,149
Utah,49,8057,93
Oregon,41,3864,147
Florida,12,49443,2189
New York,36,362991,28802
Rhode Island,44,13736,579
Georgia,13,39734,1779
New Hampshire,33,4014,204
North Carolina,37,21661,754
New Jersey,34,152719,10985
Colorado,08,23456,1324
Maryland,24,44539,2207
Nevada,32,7531,387
Tennessee,47,19364,315
Hawaii,15,632,17
Indiana,18,31165,1941
Kentucky,21,8688,398
Minnesota,27,19014,851
Oklahoma,40,5849,307
Pennsylvania,42,70305,5032
South Carolina,45,9638,419
District of Columbia,11,7893,418
Kansas,20,9068,200
Missouri,29,11797,680
Vermont,50,952,54
Virginia,51,34950,1136
Connecticut,09,39640,3637
Iowa,19,16510,441
Louisiana,22,37048,2669
Ohio,39,30795,1872
Michigan,26,53865,5158
South Dakota,46,4356,50
Arkansas,05,5612,113
Delaware,10,8529,322
Mississippi,28,12624,596
New Mexico,35,6625,302
North Dakota,38,2317,52
Wyoming,56,803,12
Alaska,02,404,8
Maine,23,1948,75
Alabama,01,13670,541
Idaho,16,2595,79
Montana,30,479,16
West Virginia,54,1705,72
