state,fips,cases,deaths
Washington,53,9609,456
Illinois,17,16422,534
California,06,20191,548
Arizona,04,3018,89
Massachusetts,25,18941,503
Wisconsin,55,2885,116
Texas,48,11372,228
Nebraska,31,594,15
Utah,49,1980,13
Oregon,41,1321,44
Florida,12,16819,370
New York,36,162036,9166
Rhode Island,44,1727,43
Georgia,13,10885,412
New Hampshire,33,819,21
North Carolina,37,3651,74
New Jersey,34,51027,1700
Colorado,08,6202,227
Maryland,24,6185,139
Nevada,32,2456,82
Tennessee,47,4456,95
Hawaii,15,440,6
Indiana,18,6400,295
Kentucky,21,1525,84
Minnesota,27,1242,50
Oklahoma,40,1683,80
Pennsylvania,42,18379,344
South Carolina,45,2792,67
District of Columbia,11,1523,32
Kansas,20,1116,42
Missouri,29,3539,94
Vermont,50,628,23
Virginia,51,4041,109
Connecticut,09,9784,380
Iowa,19,1270,27
Louisiana,22,18283,702
Ohio,39,5513,213
Michigan,26,21375,1076
South Dakota,46,447,6
Arkansas,05,1146,21
Delaware,10,1209,23
Mississippi,28,2260,76
New Mexico,35,989,17
North Dakota,38,269,5
Wyoming,56,303,0
Alaska,02,233,5
Maine,23,560,16
Alabama,01,2838,78
Idaho,16,1366,24
Montana,30,354,6
West Virginia,54,524,5
