state,fips,cases,deaths
Washington,53,105364,2389
Illinois,17,365120,9663
California,06,896424,17266
Arizona,04,234914,5859
Massachusetts,25,147215,9810
Wisconsin,55,195853,1730
Texas,48,891714,17760
Nebraska,31,61285,589
Utah,49,99563,563
Oregon,41,40825,647
Florida,12,768083,16266
New York,36,494874,33022
Rhode Island,44,29594,1173
Georgia,13,355156,7547
New Hampshire,33,9994,470
North Carolina,37,253418,4110
New Jersey,34,226174,16263
Colorado,08,90639,2224
Maryland,24,138473,4070
Nevada,32,93028,1736
Tennessee,47,234079,2983
Hawaii,15,14478,205
Indiana,18,157678,4065
Kentucky,21,94582,1439
Minnesota,27,128205,2354
Oklahoma,40,112483,1221
Pennsylvania,42,193401,8660
South Carolina,45,167485,3755
District of Columbia,11,16537,642
Kansas,20,76546,952
Missouri,29,169311,2734
Vermont,50,1987,58
Virginia,51,170104,3524
Connecticut,09,65373,4569
Iowa,19,112242,1617
Louisiana,22,181904,5799
Ohio,39,190430,5161
Michigan,26,170102,7465
South Dakota,46,36017,347
Arkansas,05,102798,1772
Delaware,10,23528,670
Mississippi,28,113081,3231
New Mexico,35,39377,953
North Dakota,38,35057,436
Wyoming,56,10119,68
Alaska,02,12790,64
Maine,23,6064,146
Alabama,01,177064,2843
Idaho,16,56944,560
Montana,30,25736,279
West Virginia,54,21057,418
