state,fips,cases,deaths
Washington,53,1026,68
Illinois,17,286,1
California,06,893,17
Arizona,04,28,0
Massachusetts,25,256,0
Wisconsin,55,106,0
Texas,48,166,2
Nebraska,31,43,0
Utah,49,65,0
Oregon,41,74,3
Florida,12,326,7
New York,36,2387,32
Rhode Island,44,33,0
Georgia,13,193,3
New Hampshire,33,39,0
North Carolina,37,66,0
New Jersey,34,427,5
Colorado,08,216,3
Maryland,24,85,1
Nevada,32,82,1
Tennessee,47,98,0
Hawaii,15,16,0
Indiana,18,39,2
Kentucky,21,35,1
Minnesota,27,77,0
Oklahoma,40,29,0
Pennsylvania,42,139,1
South Carolina,45,60,1
District of Columbia,11,36,0
Kansas,20,22,1
Missouri,29,21,1
Vermont,50,19,0
Virginia,51,78,2
Connecticut,09,96,1
Iowa,19,38,0
Louisiana,22,280,7
Ohio,39,90,0
Michigan,26,80,1
South Dakota,46,11,1
Arkansas,05,33,0
Delaware,10,26,0
Mississippi,28,34,0
New Mexico,35,28,0
North Dakota,38,7,0
Wyoming,56,17,0
Alaska,02,9,0
Maine,23,43,0
Alabama,01,51,0
Idaho,16,11,0
Montana,30,12,0
West Virginia,54,2,0
