state,fips,cases,deaths
Washington,53,331305,4739
Illinois,17,1166098,22166
California,06,3490427,47115
Arizona,04,798845,14978
Massachusetts,25,559350,15517
Wisconsin,55,607639,6753
Texas,48,2571789,41484
Nebraska,31,197761,2124
Utah,49,361815,1796
Oregon,41,150464,2137
Florida,12,1830980,28933
New York,36,1546665,45552
Rhode Island,44,121787,2334
Georgia,13,942484,15451
New Hampshire,33,71017,1135
North Carolina,37,828771,10545
New Jersey,34,747432,22466
Colorado,08,416905,5924
Maryland,24,371885,7580
Nevada,32,288764,4722
Tennessee,47,745150,10846
Hawaii,15,26803,423
Indiana,18,652836,12191
Kentucky,21,393775,4464
Minnesota,27,474237,6446
Oklahoma,40,414272,4041
Pennsylvania,42,901245,23157
South Carolina,45,489018,8034
District of Columbia,11,39001,980
Kansas,20,290510,4406
Missouri,29,509031,7879
Vermont,50,13862,190
Virginia,51,551538,7016
Connecticut,09,270242,7447
Iowa,19,329726,5237
Louisiana,22,420394,9325
Ohio,39,941265,16394
Michigan,26,630248,16119
South Dakota,46,110376,1844
Arkansas,05,313348,5275
Delaware,10,83239,1283
Mississippi,28,287980,6464
New Mexico,35,180761,3540
North Dakota,38,98673,1461
Wyoming,56,53136,647
Alaska,02,56008,271
Maine,23,42677,649
Alabama,01,481605,9244
Idaho,16,167566,1805
Montana,30,97575,1329
West Virginia,54,127889,2212
