state,fips,cases,deaths
Washington,53,15943,840
Illinois,17,61499,2632
California,06,55072,2235
Arizona,04,8640,362
Massachusetts,25,68087,4004
Wisconsin,55,8089,339
Texas,48,32299,890
Nebraska,31,5686,77
Utah,49,5175,50
Oregon,41,2680,109
Florida,12,36070,1378
New York,36,321833,24576
Rhode Island,44,9477,320
Georgia,13,27618,1168
New Hampshire,33,2518,86
North Carolina,37,11668,436
New Jersey,34,126744,7871
Colorado,08,16527,840
Maryland,24,25561,1281
Nevada,32,5473,262
Tennessee,47,12871,211
Hawaii,15,611,17
Indiana,18,20267,1246
Kentucky,21,5223,256
Minnesota,27,6663,419
Oklahoma,40,3972,238
Pennsylvania,42,52079,2843
South Carolina,45,6626,275
District of Columbia,11,5016,251
Kansas,20,5177,142
Missouri,29,8454,378
Vermont,50,897,52
Virginia,51,18671,660
Connecticut,09,29287,2436
Iowa,19,9169,184
Louisiana,22,29383,2012
Ohio,39,19914,1038
Michigan,26,43803,4049
South Dakota,46,2630,21
Arkansas,05,3431,76
Delaware,10,5208,177
Mississippi,28,7550,303
New Mexico,35,3850,151
North Dakota,38,1191,25
Wyoming,56,586,7
Alaska,02,366,7
Maine,23,1185,57
Alabama,01,7888,290
Idaho,16,2059,64
Montana,30,454,16
West Virginia,54,1196,50
