state,fips,cases,deaths
Washington,53,140923,2686
Illinois,17,599358,11327
California,06,1058096,18360
Arizona,04,281284,6320
Massachusetts,25,192964,10360
Wisconsin,55,342155,2876
Texas,48,1112681,20278
Nebraska,31,103805,832
Utah,49,159006,734
Oregon,41,58570,779
Florida,12,897315,17643
New York,36,573544,33576
Rhode Island,44,44528,1278
Georgia,13,414821,8778
New Hampshire,33,15303,502
North Carolina,37,318537,4881
New Jersey,34,287320,16618
Colorado,08,173220,2626
Maryland,24,170193,4335
Nevada,32,124082,1946
Tennessee,47,314553,3953
Hawaii,15,16755,221
Indiana,18,264810,5025
Kentucky,21,145220,1787
Minnesota,27,237005,2999
Oklahoma,40,158408,1544
Pennsylvania,42,280978,9433
South Carolina,45,197900,4156
District of Columbia,11,19309,660
Kansas,20,125668,1266
Missouri,29,261105,3552
Vermont,50,3104,59
Virginia,51,206762,3835
Connecticut,09,94986,4771
Iowa,19,193196,2064
Louisiana,22,207685,6156
Ohio,39,312443,5772
Michigan,26,296436,8513
South Dakota,46,67284,644
Arkansas,05,135902,2245
Delaware,10,29552,739
Mississippi,28,135803,3581
New Mexico,35,67559,1264
North Dakota,38,65973,775
Wyoming,56,24453,155
Alaska,02,24909,94
Maine,23,9363,166
Alabama,01,220848,3301
Idaho,16,85383,803
Montana,30,49496,548
West Virginia,54,35324,598
