state,fips,cases,deaths
Washington,53,89514,2196
Illinois,17,289683,8847
California,06,809214,15588
Arizona,04,216826,5623
Massachusetts,25,130050,9391
Wisconsin,55,120249,1291
Texas,48,764642,15792
Nebraska,31,43596,484
Utah,49,69556,448
Oregon,41,32581,549
Florida,12,698674,14021
New York,36,459472,32713
Rhode Island,44,24181,1107
Georgia,13,297553,6758
New Hampshire,33,8121,439
North Carolina,37,206241,3458
New Jersey,34,204641,16103
Colorado,08,68973,2047
Maryland,24,123328,3925
Nevada,32,78464,1583
Tennessee,47,188205,2347
Hawaii,15,12166,130
Indiana,18,118819,3577
Kentucky,21,70038,1185
Minnesota,27,95711,2056
Oklahoma,40,83510,1004
Pennsylvania,42,159937,8177
South Carolina,45,145273,3323
District of Columbia,11,15215,624
Kansas,20,57852,634
Missouri,29,124939,2118
Vermont,50,1739,58
Virginia,51,145408,3144
Connecticut,09,56587,4501
Iowa,19,85908,1314
Louisiana,22,165152,5444
Ohio,39,150009,4740
Michigan,26,134372,7044
South Dakota,46,21133,218
Arkansas,05,80755,1285
Delaware,10,20156,633
Mississippi,28,96677,2911
New Mexico,35,28692,870
North Dakota,38,20383,230
Wyoming,56,5465,50
Alaska,02,8244,48
Maine,23,5260,140
Alabama,01,151591,2501
Idaho,16,40411,460
Montana,30,11943,171
West Virginia,54,15158,332
