state,fips,cases,deaths
Washington,53,14165,792
Illinois,17,48102,2132
California,06,46570,1884
Arizona,04,6948,297
Massachusetts,25,58302,3153
Wisconsin,55,6389,300
Texas,48,26868,738
Nebraska,31,3613,56
Utah,49,4343,45
Oregon,41,2385,99
Florida,12,32838,1170
New York,36,300276,22777
Rhode Island,44,7926,239
Georgia,13,23607,1022
New Hampshire,33,2010,60
North Carolina,37,9568,353
New Jersey,34,113856,6442
Colorado,08,14239,734
Maryland,24,20200,1016
Nevada,32,4812,225
Tennessee,47,9974,190
Hawaii,15,602,16
Indiana,18,16783,992
Kentucky,21,4375,231
Minnesota,27,4181,301
Oklahoma,40,3410,207
Pennsylvania,42,45323,2092
South Carolina,45,5735,192
District of Columbia,11,3994,190
Kansas,20,3601,127
Missouri,29,7306,324
Vermont,50,862,46
Virginia,51,14338,492
Connecticut,09,26312,2089
Iowa,19,6376,136
Louisiana,22,27329,1801
Ohio,39,16769,799
Michigan,26,39469,3566
South Dakota,46,2314,11
Arkansas,05,3127,57
Delaware,10,4575,137
Mississippi,28,6342,239
New Mexico,35,2975,110
North Dakota,38,991,19
Wyoming,56,536,7
Alaska,02,349,7
Maine,23,1040,51
Alabama,01,6750,242
Idaho,16,1952,60
Montana,30,451,15
West Virginia,54,1096,38
