state,fips,cases,deaths
Washington,53,81528,2066
Illinois,17,256614,8457
California,06,749196,13990
Arizona,04,206548,5253
Massachusetts,25,123143,9146
Wisconsin,55,88643,1193
Texas,48,675149,13986
Nebraska,31,36917,434
Utah,49,55730,428
Oregon,41,28474,499
Florida,12,652140,12114
New York,36,445881,32611
Rhode Island,44,22676,1062
Georgia,13,270624,5987
New Hampshire,33,7517,433
North Carolina,37,180061,2990
New Jersey,34,196779,16009
Colorado,08,60291,1984
Maryland,24,114070,3816
Nevada,32,72317,1414
Tennessee,47,164032,1908
Hawaii,15,10228,90
Indiana,18,103641,3397
Kentucky,21,57518,1058
Minnesota,27,81920,1921
Oklahoma,40,65929,863
Pennsylvania,42,146058,7882
South Carolina,45,126213,2942
District of Columbia,11,14387,615
Kansas,20,48389,497
Missouri,29,98446,1755
Vermont,50,1656,58
Virginia,51,129289,2697
Connecticut,09,53871,4474
Iowa,19,71594,1204
Louisiana,22,155890,5140
Ohio,39,132965,4324
Michigan,26,119952,6889
South Dakota,46,15571,173
Arkansas,05,67255,928
Delaware,10,18308,609
Mississippi,28,87805,2623
New Mexico,35,26268,813
North Dakota,38,14114,161
Wyoming,56,4151,42
Alaska,02,6735,39
Maine,23,4734,134
Alabama,01,134417,2285
Idaho,16,34707,406
Montana,30,8499,122
West Virginia,54,11808,254
