state,fips,cases,deaths
Washington,53,323748,4527
Illinois,17,1146952,21676
California,06,3407257,43987
Arizona,04,780200,14039
Massachusetts,25,540827,14921
Wisconsin,55,600016,6615
Texas,48,2487260,39330
Nebraska,31,194422,2081
Utah,49,353700,1733
Oregon,41,146741,2032
Florida,12,1771351,27598
New York,36,1470558,44210
Rhode Island,44,117891,2212
Georgia,13,913596,14642
New Hampshire,33,68061,1098
North Carolina,37,795559,9962
New Jersey,34,717834,21964
Colorado,08,406577,5819
Maryland,24,362263,7329
Nevada,32,283459,4498
Tennessee,47,727428,10365
Hawaii,15,26325,413
Indiana,18,641133,11752
Kentucky,21,380166,4202
Minnesota,27,467285,6357
Oklahoma,40,401780,3761
Pennsylvania,42,871435,22422
South Carolina,45,462981,7611
District of Columbia,11,37877,947
Kansas,20,284554,4101
Missouri,29,501870,7557
Vermont,50,12766,182
Virginia,51,526176,6773
Connecticut,09,259372,7214
Iowa,19,324306,5108
Louisiana,22,409861,9076
Ohio,39,918079,11652
Michigan,26,620183,15843
South Dakota,46,109132,1804
Arkansas,05,306064,5061
Delaware,10,79832,1202
Mississippi,28,280778,6266
New Mexico,35,177214,3388
North Dakota,38,98131,1453
Wyoming,56,52618,624
Alaska,02,54880,269
Maine,23,41064,634
Alabama,01,471311,8513
Idaho,16,165259,1769
Montana,30,95753,1313
West Virginia,54,124190,2119
