state,fips,cases,deaths
Washington,53,226551,3169
Illinois,17,896003,16326
California,06,1846943,22651
Arizona,04,450807,7956
Massachusetts,25,319270,11657
Wisconsin,55,490679,4724
Texas,48,1585338,25841
Nebraska,31,156433,1505
Utah,49,248970,1148
Oregon,41,101814,1340
Florida,12,1193157,20472
New York,36,841946,35897
Rhode Island,44,77812,1625
Georgia,13,562479,10054
New Hampshire,33,35609,650
North Carolina,37,473691,6222
New Jersey,34,429325,18173
Colorado,08,308350,4400
Maryland,24,248924,5412
Nevada,32,202164,2754
Tennessee,47,494497,5953
Hawaii,15,20089,279
Indiana,18,460766,7338
Kentucky,21,243047,2637
Minnesota,27,394694,4839
Oklahoma,40,255868,2189
Pennsylvania,42,553424,13869
South Carolina,45,270537,4895
District of Columbia,11,26342,730
Kansas,20,203650,2341
Missouri,29,384522,5236
Vermont,50,6343,108
Virginia,51,302972,4643
Connecticut,09,162782,5581
Iowa,19,266959,3533
Louisiana,22,282434,6994
Ohio,39,614429,8031
Michigan,26,495282,12066
South Dakota,46,94336,1350
Arkansas,05,200114,3191
Delaware,10,50136,858
Mississippi,28,192111,4390
New Mexico,35,128930,2155
North Dakota,38,89794,1237
Wyoming,56,41488,351
Alaska,02,43468,177
Maine,23,18739,292
Alabama,01,319904,4389
Idaho,16,129334,1280
Montana,30,76708,864
West Virginia,54,71215,1122
