state,fips,cases,deaths
Washington,53,17477,915
Illinois,17,73688,3262
California,06,64616,2650
Arizona,04,10526,517
Massachusetts,25,75333,4702
Wisconsin,55,9750,384
Texas,48,37943,1059
Nebraska,31,7830,92
Utah,49,5919,61
Oregon,41,3068,124
Florida,12,39191,1668
New York,36,335804,26358
Rhode Island,44,10779,399
Georgia,13,31089,1378
New Hampshire,33,2947,121
North Carolina,37,13879,537
New Jersey,34,135454,8952
Colorado,08,18719,958
Maryland,24,30592,1560
Nevada,32,5942,301
Tennessee,47,14276,240
Hawaii,15,619,17
Indiana,18,23620,1447
Kentucky,21,6298,304
Minnesota,27,10087,534
Oklahoma,40,4424,266
Pennsylvania,42,57501,3724
South Carolina,45,7367,320
District of Columbia,11,5899,304
Kansas,20,6751,167
Missouri,29,9573,481
Vermont,50,919,53
Virginia,51,22342,812
Connecticut,09,32411,2874
Iowa,19,11457,243
Louisiana,22,30928,2227
Ohio,39,23018,1306
Michigan,26,46319,4393
South Dakota,46,3144,31
Arkansas,05,3747,88
Delaware,10,6083,213
Mississippi,28,9090,409
New Mexico,35,4673,181
North Dakota,38,1425,33
Wyoming,56,644,7
Alaska,02,376,8
Maine,23,1374,63
Alabama,01,9385,383
Idaho,16,2205,67
Montana,30,458,16
West Virginia,54,1324,52
