state,fips,cases,deaths
Washington,53,241036,3283
Illinois,17,939671,17336
California,06,2167233,24283
Arizona,04,494489,8427
Massachusetts,25,352736,12110
Wisconsin,55,508580,5042
Texas,48,1691515,27110
Nebraska,31,162886,1595
Utah,49,264874,1214
Oregon,41,109734,1436
Florida,12,1271971,21211
New York,36,928376,37000
Rhode Island,44,82066,1704
Georgia,13,610574,10356
New Hampshire,33,40809,708
North Carolina,37,517449,6592
New Jersey,34,463166,18630
Colorado,08,326276,4660
Maryland,24,267455,5712
Nevada,32,217653,2965
Tennessee,47,549299,6451
Hawaii,15,21064,283
Indiana,18,496795,7843
Kentucky,21,258820,2845
Minnesota,27,409120,5206
Oklahoma,40,279139,2370
Pennsylvania,42,614303,15040
South Carolina,45,296179,5155
District of Columbia,11,28202,768
Kansas,20,213173,2507
Missouri,29,404201,5656
Vermont,50,7029,127
Virginia,51,333576,4854
Connecticut,09,172743,5791
Iowa,19,275299,3745
Louisiana,22,299722,7291
Ohio,39,670525,8509
Michigan,26,515576,12680
South Dakota,46,97390,1446
Arkansas,05,214877,3482
Delaware,10,55057,897
Mississippi,28,206388,4606
New Mexico,35,137968,2348
North Dakota,38,91472,1273
Wyoming,56,43200,373
Alaska,02,45547,192
Maine,23,21880,323
Alabama,01,345628,4691
Idaho,16,136281,1357
Montana,30,79780,924
West Virginia,54,80710,1254
