state,fips,cases,deaths
Washington,53,49949,1521
Illinois,17,164552,7500
California,06,400195,7764
Arizona,04,145320,2795
Massachusetts,25,113789,8433
Wisconsin,55,46754,855
Texas,48,345672,4160
Nebraska,31,22847,313
Utah,49,34526,249
Oregon,41,14907,264
Florida,12,360386,5071
New York,36,412034,32203
Rhode Island,44,17904,995
Georgia,13,132788,3113
New Hampshire,33,6249,398
North Carolina,37,101176,1676
New Jersey,34,178937,15715
Colorado,08,40649,1759
Maryland,24,79251,3382
Nevada,32,36805,650
Tennessee,47,77944,838
Hawaii,15,1371,23
Indiana,18,58607,2825
Kentucky,21,23978,694
Minnesota,27,47147,1585
Oklahoma,40,25433,452
Pennsylvania,42,106498,7076
South Carolina,45,71445,1164
District of Columbia,11,11339,579
Kansas,20,23544,318
Missouri,29,36044,1164
Vermont,50,1360,56
Virginia,51,78375,2031
Connecticut,09,48055,4406
Iowa,19,39343,798
Louisiana,22,95002,3572
Ohio,39,76168,3189
Michigan,26,82486,6377
South Dakota,46,7943,118
Arkansas,05,33927,363
Delaware,10,13624,523
Mississippi,28,43889,1358
New Mexico,35,17215,578
North Dakota,38,5130,97
Wyoming,56,2187,24
Alaska,02,2412,16
Maine,23,3711,117
Alabama,01,68891,1291
Idaho,16,15380,123
Montana,30,2640,39
West Virginia,54,5142,100
