state,fips,cases,deaths
Washington,53,21538,1091
Illinois,17,113486,4960
California,06,99924,3859
Arizona,04,16783,807
Massachusetts,25,93693,6473
Wisconsin,55,16141,517
Texas,48,57573,1552
Nebraska,31,12618,160
Utah,49,8622,101
Oregon,41,3968,148
Florida,12,52247,2258
New York,36,368669,29241
Rhode Island,44,14210,634
Georgia,13,42066,1867
New Hampshire,33,4231,214
North Carolina,37,24188,789
New Jersey,34,155764,11191
Colorado,08,24553,1352
Maryland,24,48290,2333
Nevada,32,8059,396
Tennessee,47,20960,339
Hawaii,15,633,17
Indiana,18,32856,2004
Kentucky,21,9175,407
Minnesota,27,21969,908
Oklahoma,40,6137,318
Pennsylvania,42,72873,5175
South Carolina,45,10416,446
District of Columbia,11,8334,440
Kansas,20,9352,204
Missouri,29,12437,698
Vermont,50,967,54
Virginia,51,39342,1236
Connecticut,09,41303,3769
Iowa,19,17999,480
Louisiana,22,38252,2701
Ohio,39,33006,2002
Michigan,26,55040,5266
South Dakota,46,4653,50
Arkansas,05,6180,119
Delaware,10,9066,335
Mississippi,28,13731,652
New Mexico,35,7130,325
North Dakota,38,2422,54
Wyoming,56,850,13
Alaska,02,416,8
Maine,23,2109,79
Alabama,01,15650,580
Idaho,16,2699,81
Montana,30,479,17
West Virginia,54,1854,74
