state,fips,cases,deaths
Washington,53,85583,2130
Illinois,17,273596,8666
California,06,781436,14912
Arizona,04,213663,5455
Massachusetts,25,126582,9269
Wisconsin,55,103211,1247
Texas,48,713652,15037
Nebraska,31,40387,457
Utah,49,61786,437
Oregon,41,30351,524
Florida,12,677652,13224
New York,36,452764,32682
Rhode Island,44,23620,1088
Georgia,13,286170,6390
New Hampshire,33,7861,438
North Carolina,37,191672,3232
New Jersey,34,200639,16061
Colorado,08,64277,2020
Maryland,24,119559,3869
Nevada,32,75153,1526
Tennessee,47,177707,2173
Hawaii,15,11348,119
Indiana,18,111900,3495
Kentucky,21,64155,1132
Minnesota,27,87859,2002
Oklahoma,40,74567,939
Pennsylvania,42,153560,8006
South Carolina,45,136318,3177
District of Columbia,11,14852,619
Kansas,20,53403,596
Missouri,29,112547,1892
Vermont,50,1706,58
Virginia,51,138702,2949
Connecticut,09,55527,4492
Iowa,19,78839,1264
Louisiana,22,161322,5340
Ohio,39,142596,4608
Michigan,26,127558,6955
South Dakota,46,18075,198
Arkansas,05,74082,1173
Delaware,10,19366,620
Mississippi,28,92432,2792
New Mexico,35,27350,841
North Dakota,38,17233,187
Wyoming,56,4747,49
Alaska,02,7528,42
Maine,23,5005,138
Alabama,01,142863,2428
Idaho,16,37358,439
Montana,30,9934,146
West Virginia,54,13683,297
